,pt_no,coordinate
2161,pt_no2161,"[[-12.67453153928429], [17.56321871710189], [26.49999999999999]]"
2162,pt_no2162,"[[-19.73420466111524], [19.54217707269714], [26.49999999999999]]"
2163,pt_no2163,"[[-16.7460623811305], [15.75779628764619], [26.49999999999999]]"
2164,pt_no2164,"[[-4.312890489805433], [36.37623014599735], [26.49999999999999]]"
2165,pt_no2165,"[[-0.7857789542395395], [27.61459370548814], [26.49999999999999]]"
2166,pt_no2166,"[[6.569537235918862], [37.05180317473886], [26.49999999999999]]"
2167,pt_no2167,"[[-17.42072687663911], [4.107044948187822], [26.49999999999999]]"
2168,pt_no2168,"[[-17.15290172262935], [0.06888350385692377], [26.49999999999999]]"
2169,pt_no2169,"[[-20.08456685997103], [1.900081627856771], [26.49999999999999]]"
2170,pt_no2170,"[[-11.3108106124644], [48.00675659691488], [26.49999999999999]]"
2171,pt_no2171,"[[2.689189387535542], [48.00675659691488], [26.49999999999999]]"
2172,pt_no2172,"[[-31.72563129172823], [6.439970785307793], [26.49999999999999]]"
2173,pt_no2173,"[[-27.79992793312398], [1.695760048133266], [26.49999999999999]]"
2174,pt_no2174,"[[-34.72095340459411], [0.3684051548295955], [26.49999999999999]]"
2175,pt_no2175,"[[-53.31081061246439], [-26.99324340308495], [26.5]]"
2176,pt_no2176,"[[-44.79510740468523], [-21.05370385877706], [26.49999999999999]]"
2177,pt_no2177,"[[-45.00297642641873], [-32.5677738881365], [26.49999999999999]]"
2178,pt_no2178,"[[-13.58523977858471], [25.54709570410201], [26.49999999999999]]"
2179,pt_no2179,"[[-20.63834931370628], [28.68753999514704], [26.49999999999999]]"
2180,pt_no2180,"[[-7.021785739660022], [21.88144829480144], [26.49999999999999]]"
2181,pt_no2181,"[[-26.46476259056581], [23.41162332137453], [26.49999999999999]]"
2182,pt_no2182,"[[-26.52778227423359], [17.90361608922642], [26.49999999999999]]"
2183,pt_no2183,"[[-17.42072687663915], [11.90646824564241], [26.49999999999999]]"
2184,pt_no2184,"[[-19.58414447926597], [14.51475261201446], [26.49999999999999]]"
2185,pt_no2185,"[[-33.36415634091095], [36.11923176701961], [26.49999999999999]]"
2186,pt_no2186,"[[-42.59972873227036], [27.90214104574036], [26.49999999999999]]"
2187,pt_no2187,"[[-33.46563841041016], [25.76177583450408], [26.49999999999999]]"
2188,pt_no2188,"[[16.68918938753561], [-11.99324340308497], [26.49999999999999]]"
2189,pt_no2189,"[[5.668562541234223], [-25.07208703925636], [26.49999999999999]]"
2190,pt_no2190,"[[-53.31081061246439], [3.006756596914997], [26.5]]"
2191,pt_no2191,"[[-41.75383706195096], [-5.309629818877042], [26.49999999999999]]"
2192,pt_no2192,"[[-40.08349009384866], [4.851409290151235], [26.49999999999999]]"
2193,pt_no2193,"[[-32.2418806423187], [-5.835484530567285], [26.49999999999999]]"
2194,pt_no2194,"[[-35.60542627806542], [11.94803676544328], [26.49999999999999]]"
2195,pt_no2195,"[[-25.31081061246436], [48.00675659691488], [26.49999999999999]]"
2196,pt_no2196,"[[-15.27631440091996], [36.65277776177018], [26.49999999999999]]"
2197,pt_no2197,"[[-24.43158601659948], [36.00862518470299], [26.49999999999999]]"
2198,pt_no2198,"[[-20.83379416500675], [-15.22128874622624], [26.49999999999999]]"
2199,pt_no2199,"[[-27.9605472099782], [-20.42533305409431], [26.49999999999999]]"
2200,pt_no2200,"[[-19.7768901525628], [-23.86019010640409], [26.49999999999999]]"
2201,pt_no2201,"[[-39.31081061246439], [-41.99324340308489], [26.49999999999999]]"
2202,pt_no2202,"[[-36.73339745964529], [-26.94235196278574], [26.49999999999999]]"
2203,pt_no2203,"[[-27.63044606446657], [-31.06175397356995], [26.49999999999999]]"
2204,pt_no2204,"[[-14.55570875206558], [13.43007080155965], [26.49999999999999]]"
2205,pt_no2205,"[[-14.83327172674202], [2.848044680837713], [26.49999999999999]]"
2206,pt_no2206,"[[-12.17256799776383], [-0.2119140045828871], [26.49999999999999]]"
2207,pt_no2207,"[[-25.31081061246437], [-41.99324340308489], [26.49999999999999]]"
2208,pt_no2208,"[[-16.5974628370568], [-32.45307581721043], [26.49999999999999]]"
2209,pt_no2209,"[[-20.80476981989932], [4.879430667042982], [26.49999999999999]]"
2210,pt_no2210,"[[-23.37766095112289], [2.225964919342804], [26.49999999999999]]"
2211,pt_no2211,"[[-27.56829941499583], [30.57681980266324], [26.49999999999999]]"
2212,pt_no2212,"[[-24.02619193949077], [5.05094325987163], [26.49999999999999]]"
2213,pt_no2213,"[[-7.807728156311683], [4.401146013753745], [26.49999999999999]]"
2214,pt_no2214,"[[-0.6668072059449415], [6.730667125714], [26.49999999999999]]"
2215,pt_no2215,"[[-0.757992224075668], [0.2131894921715158], [26.49999999999999]]"
2216,pt_no2216,"[[-0.1539058379976623], [18.30599936065863], [26.49999999999999]]"
2217,pt_no2217,"[[7.835649371190193], [23.04303326605871], [26.49999999999999]]"
2218,pt_no2218,"[[16.68918938753561], [48.00675659691488], [26.49999999999999]]"
2219,pt_no2219,"[[16.68918938753561], [33.00675659691493], [26.49999999999999]]"
2220,pt_no2220,"[[-53.31081061246439], [18.00675659691497], [26.5]]"
2221,pt_no2221,"[[-40.14305904904582], [18.93772297104283], [26.49999999999999]]"
2222,pt_no2222,"[[-53.31081061246439], [-11.99324340308496], [26.5]]"
2223,pt_no2223,"[[-53.31081061246439], [48.00675659691489], [26.5]]"
2224,pt_no2224,"[[-53.31081061246439], [33.00675659691493], [26.5]]"
2225,pt_no2225,"[[-44.3792633821149], [38.60832852070094], [26.49999999999999]]"
2226,pt_no2226,"[[-7.461467720433587], [-13.56094692045299], [26.49999999999999]]"
2227,pt_no2227,"[[-21.66677492956446], [-1.78091589914667], [26.49999999999999]]"
2228,pt_no2228,"[[-26.03173475463043], [-5.175405370931827], [26.49999999999999]]"
2229,pt_no2229,"[[2.689189387535542], [-41.99324340308489], [26.49999999999999]]"
2230,pt_no2230,"[[-3.81285763892488], [-32.04181648458129], [26.49999999999999]]"
2231,pt_no2231,"[[9.141361718191462], [-34.6941860371787], [26.49999999999999]]"
2232,pt_no2232,"[[16.68918938753561], [-41.99324340308489], [26.49999999999999]]"
2233,pt_no2233,"[[16.68918938753561], [-26.99324340308493], [26.49999999999999]]"
2234,pt_no2234,"[[16.68918938753561], [18.00675659691495], [26.49999999999999]]"
2235,pt_no2235,"[[6.170143101217796], [12.06984940754716], [26.49999999999999]]"
2236,pt_no2236,"[[-39.31081061246439], [48.00675659691489], [26.49999999999999]]"
2237,pt_no2237,"[[-1.692107214709967], [12.42978258103821], [26.49999999999999]]"
2238,pt_no2238,"[[-6.558024482916203], [-2.091624389649276], [26.49999999999999]]"
2239,pt_no2239,"[[-10.35590192493958], [-7.003219453135912], [26.49999999999999]]"
2240,pt_no2240,"[[-44.29082414555106], [11.72396096455832], [26.49999999999999]]"
2241,pt_no2241,"[[-22.31081061246439], [8.00675659691511], [26.49999999999999]]"
2242,pt_no2242,"[[-24.18267895720548], [10.45994117051596], [26.49999999999999]]"
2243,pt_no2243,"[[-26.43036530266698], [7.184967410754659], [26.49999999999999]]"
2244,pt_no2244,"[[-11.23028782241923], [12.18057920402242], [26.49999999999999]]"
2245,pt_no2245,"[[-6.968710010317976], [9.721318010955184], [26.49999999999999]]"
2246,pt_no2246,"[[-6.841256120507047], [15.32107900031608], [26.49999999999999]]"
2247,pt_no2247,"[[-21.0697836385285], [-8.1514152725075], [26.49999999999999]]"
2248,pt_no2248,"[[-27.38030662961653], [-11.80497120057096], [26.49999999999999]]"
2249,pt_no2249,"[[-14.70693514085473], [9.742291553385366], [26.49999999999999]]"
2250,pt_no2250,"[[-14.7069351408547], [6.271221640444907], [26.49999999999999]]"
2251,pt_no2251,"[[-11.33827927294614], [7.822435563985536], [26.49999999999999]]"
2252,pt_no2252,"[[-14.96126354487571], [-11.05167412886419], [26.49999999999999]]"
2253,pt_no2253,"[[-13.74221375903592], [-18.29051516430207], [26.49999999999999]]"
2254,pt_no2254,"[[-16.23519409362419], [-4.757615797801776], [26.49999999999999]]"
2255,pt_no2255,"[[-8.196401872641932], [29.61442912243182], [26.49999999999999]]"
2256,pt_no2256,"[[-20.80476981989933], [11.13408252678722], [26.49999999999999]]"
2257,pt_no2257,"[[-23.21495865754563], [14.23323892729933], [26.49999999999999]]"
2258,pt_no2258,"[[-4.93179445942571], [-21.99923618276824], [26.49999999999999]]"
2259,pt_no2259,"[[-11.77224376940122], [-25.72896675105322], [26.49999999999999]]"
2260,pt_no2260,"[[-12.10300794315605], [4.428552711241206], [26.49999999999999]]"
2261,pt_no2261,"[[-28.34841340498025], [12.30189975023024], [26.49999999999999]]"
2262,pt_no2262,"[[-31.58592611551353], [18.28366661909597], [26.49999999999999]]"
2263,pt_no2263,"[[-36.34814416938784], [-14.86014112861574], [26.49999999999999]]"
2264,pt_no2264,"[[-44.0519748121221], [-13.30417955233869], [26.49999999999999]]"
2265,pt_no2265,"[[16.68918938753561], [3.006756596914997], [26.49999999999999]]"
2266,pt_no2266,"[[5.427920838976252], [3.379809557270903], [26.49999999999999]]"
2267,pt_no2267,"[[-53.31081061246439], [-41.99324340308489], [26.5]]"
2268,pt_no2268,"[[-11.31081061246441], [-41.99324340308489], [26.49999999999999]]"
2269,pt_no2269,"[[-37.00273597816989], [26.99200096489562], [25.900000000000002]]"
2270,pt_no2270,"[[-25.24890947080527], [33.81905498216825], [25.89999999999999]]"
2271,pt_no2271,"[[-38.43681545727367], [38.13293181422836], [25.900000000000002]]"
2272,pt_no2272,"[[-14.7069351408547], [9.742291553385312], [25.89999999999999]]"
2273,pt_no2273,"[[-11.86131352079526], [7.674903552950315], [25.89999999999999]]"
2274,pt_no2274,"[[-11.06240643992477], [11.75308351520927], [25.89999999999999]]"
2275,pt_no2275,"[[-37.51888389684788], [-15.01929936607597], [25.900000000000002]]"
2276,pt_no2276,"[[-28.0899691982011], [-15.47756936987051], [25.89999999999999]]"
2277,pt_no2277,"[[-30.66675531762949], [-8.503802215603478], [25.89999999999999]]"
2278,pt_no2278,"[[0.1549602640112795], [-14.38559671333341], [25.89999999999999]]"
2279,pt_no2279,"[[-7.420808043746787], [-7.757195181304702], [25.89999999999999]]"
2280,pt_no2280,"[[-10.56816011633915], [-16.39742150368936], [25.89999999999999]]"
2281,pt_no2281,"[[-31.71416006086667], [-1.499617466079918], [25.900000000000002]]"
2282,pt_no2282,"[[-38.22797829657932], [-7.129841680143066], [25.900000000000002]]"
2283,pt_no2283,"[[-33.31081061246439], [-36.99324340308519], [25.89999999999999]]"
2284,pt_no2284,"[[-25.81081061246438], [-26.63570527819074], [25.89999999999999]]"
2285,pt_no2285,"[[-36.89201592415108], [-25.65760625945434], [25.900000000000002]]"
2286,pt_no2286,"[[-33.31081061246439], [48.00675659691488], [25.900000000000002]]"
2287,pt_no2287,"[[1.618363687121771], [13.15633189138009], [25.89999999999999]]"
2288,pt_no2288,"[[-6.640977296114077], [7.212753661505523], [25.89999999999999]]"
2289,pt_no2289,"[[0.9518482574519354], [5.095996395421615], [25.89999999999999]]"
2290,pt_no2290,"[[-48.31081061246439], [-8.659910069751835], [25.900000000000002]]"
2291,pt_no2291,"[[-16.50478568118537], [21.41909219809979], [25.89999999999999]]"
2292,pt_no2292,"[[-16.71511097236332], [29.02310829790336], [25.89999999999999]]"
2293,pt_no2293,"[[-10.57486854462007], [24.72801657221873], [25.89999999999999]]"
2294,pt_no2294,"[[11.68918938753561], [5.506756596914911], [25.89999999999999]]"
2295,pt_no2295,"[[11.68918938753561], [-22.82657673641845], [25.89999999999999]]"
2296,pt_no2296,"[[-3.322826672575921], [-25.81153695379403], [25.89999999999999]]"
2297,pt_no2297,"[[-15.87837196771136], [-9.312143609518664], [25.89999999999999]]"
2298,pt_no2298,"[[-20.08567269956389], [-3.179275036332143], [25.89999999999999]]"
2299,pt_no2299,"[[-16.97162045820741], [0.3153823496599486], [25.89999999999999]]"
2300,pt_no2300,"[[-19.68006855458218], [1.812462587290874], [25.89999999999999]]"
2301,pt_no2301,"[[-26.19961351497848], [7.976354141057037], [25.89999999999999]]"
2302,pt_no2302,"[[-31.22759205352775], [6.099848727630597], [25.900000000000002]]"
2303,pt_no2303,"[[-28.01005542398154], [11.76540061083605], [25.89999999999999]]"
2304,pt_no2304,"[[-22.87732272834], [1.219087303833483], [25.89999999999999]]"
2305,pt_no2305,"[[-25.43478880758439], [-3.042505234225224], [25.89999999999999]]"
2306,pt_no2306,"[[11.68918938753561], [33.84008993024821], [25.89999999999999]]"
2307,pt_no2307,"[[-1.329027939307025], [28.35846544727884], [25.89999999999999]]"
2308,pt_no2308,"[[2.165423325250025], [38.5049324128651], [25.89999999999999]]"
2309,pt_no2309,"[[-36.11113011658503], [14.14337897135112], [25.900000000000002]]"
2310,pt_no2310,"[[-29.8443117323921], [23.75557537292735], [25.89999999999999]]"
2311,pt_no2311,"[[-3.941701099624774], [20.16065708929219], [25.89999999999999]]"
2312,pt_no2312,"[[-39.05131050251638], [1.364127650445504], [25.900000000000002]]"
2313,pt_no2313,"[[-48.31081061246439], [5.506756596914798], [25.900000000000002]]"
2314,pt_no2314,"[[-48.31081061246439], [-36.99324340308519], [25.900000000000002]]"
2315,pt_no2315,"[[-23.90879693425315], [10.70260472592031], [25.89999999999999]]"
2316,pt_no2316,"[[-48.31081061246439], [-22.82657673641852], [25.900000000000002]]"
2317,pt_no2317,"[[-18.31081061246439], [-36.99324340308519], [25.89999999999999]]"
2318,pt_no2318,"[[-16.61865654458069], [-24.25268022787805], [25.89999999999999]]"
2319,pt_no2319,"[[11.68918938753561], [-36.99324340308519], [25.89999999999999]]"
2320,pt_no2320,"[[-3.310810612464394], [-36.99324340308519], [25.89999999999999]]"
2321,pt_no2321,"[[-17.42072687663915], [4.107044948187812], [25.89999999999999]]"
2322,pt_no2322,"[[-23.0147516456976], [-8.853980177226184], [25.89999999999999]]"
2323,pt_no2323,"[[-20.80476981989932], [11.13408252678724], [25.89999999999999]]"
2324,pt_no2324,"[[-23.71728232908892], [13.9941519335022], [25.89999999999999]]"
2325,pt_no2325,"[[-13.49751732377865], [-1.9079462151903], [25.89999999999999]]"
2326,pt_no2326,"[[-11.3682920110188], [3.640692400358397], [25.89999999999999]]"
2327,pt_no2327,"[[-5.984319721678162], [0.5784160341685691], [25.89999999999999]]"
2328,pt_no2328,"[[-3.310810612464394], [48.00675659691488], [25.89999999999999]]"
2329,pt_no2329,"[[-7.911423597049684], [34.31259349296866], [25.89999999999999]]"
2330,pt_no2330,"[[-22.6911914637689], [23.74763620004546], [25.89999999999999]]"
2331,pt_no2331,"[[-20.80476981989933], [4.879430667042996], [25.89999999999999]]"
2332,pt_no2332,"[[-22.31081061246439], [8.00675659691511], [25.89999999999999]]"
2333,pt_no2333,"[[-14.79301836209975], [2.485279024692144], [25.89999999999999]]"
2334,pt_no2334,"[[-17.42072687663911], [11.9064682456424], [25.89999999999999]]"
2335,pt_no2335,"[[-16.12120009217042], [15.0936268465058], [25.89999999999999]]"
2336,pt_no2336,"[[-23.90251304905077], [4.939012359006565], [25.89999999999999]]"
2337,pt_no2337,"[[-21.27341130104028], [17.81103914161044], [25.89999999999999]]"
2338,pt_no2338,"[[-10.81806021723457], [17.58294070941935], [25.89999999999999]]"
2339,pt_no2339,"[[-5.772576505691406], [14.17755352468492], [25.89999999999999]]"
2340,pt_no2340,"[[1.541628838911858], [-3.297891342336555], [25.89999999999999]]"
2341,pt_no2341,"[[-19.96306565471941], [-16.97439226117679], [25.89999999999999]]"
2342,pt_no2342,"[[-20.05108223229017], [14.10822019799933], [25.89999999999999]]"
2343,pt_no2343,"[[-27.19433016894184], [2.052023229729947], [25.89999999999999]]"
2344,pt_no2344,"[[-16.64842317275838], [37.98481032599828], [25.89999999999999]]"
2345,pt_no2345,"[[-48.31081061246439], [33.84008993024813], [25.900000000000002]]"
2346,pt_no2346,"[[-14.70693514085473], [6.271221640444855], [25.89999999999999]]"
2347,pt_no2347,"[[-48.31081061246439], [19.67342326358143], [25.900000000000002]]"
2348,pt_no2348,"[[-26.89591759545592], [17.67606516555499], [25.89999999999999]]"
2349,pt_no2349,"[[11.68918938753561], [-8.659910069751703], [25.89999999999999]]"
2350,pt_no2350,"[[3.505169365704539], [21.51914386261795], [25.89999999999999]]"
2351,pt_no2351,"[[-48.31081061246439], [48.0067565969149], [25.900000000000002]]"
2352,pt_no2352,"[[11.68918938753561], [19.67342326358154], [25.89999999999999]]"
2353,pt_no2353,"[[11.68918938753561], [48.00675659691488], [25.89999999999999]]"
2354,pt_no2354,"[[-18.31081061246439], [48.00675659691488], [25.89999999999999]]"
2355,pt_no2355,"[[11.68918938753561], [5.506756596914911], [5.699999999999989]]"
2356,pt_no2356,"[[1.618363687121747], [13.15633189138014], [5.699999999999993]]"
2357,pt_no2357,"[[0.9518482574519567], [5.095996395421651], [5.699999999999993]]"
2358,pt_no2358,"[[-33.31081061246439], [48.00675659691488], [5.6999999999999975]]"
2359,pt_no2359,"[[-25.24890947080543], [33.81905498216815], [5.699999999999997]]"
2360,pt_no2360,"[[-38.43681545727372], [38.13293181422833], [5.699999999999998]]"
2361,pt_no2361,"[[-3.941701099624838], [20.16065708929219], [5.699999999999994]]"
2362,pt_no2362,"[[-5.772576505691447], [14.17755352468509], [5.699999999999994]]"
2363,pt_no2363,"[[-22.31081061246439], [8.00675659691511], [5.699999999999996]]"
2364,pt_no2364,"[[-20.80476981989933], [11.13408252678722], [5.699999999999996]]"
2365,pt_no2365,"[[-23.90879693425314], [10.70260472592028], [5.699999999999997]]"
2366,pt_no2366,"[[0.1549602640112973], [-14.38559671333338], [5.699999999999993]]"
2367,pt_no2367,"[[-7.420808043746709], [-7.757195181304631], [5.699999999999994]]"
2368,pt_no2368,"[[-10.56816011633909], [-16.39742150368937], [5.699999999999994]]"
2369,pt_no2369,"[[-11.06240643992481], [11.75308351520938], [5.699999999999994]]"
2370,pt_no2370,"[[-6.640977296114041], [7.21275366150568], [5.699999999999994]]"
2371,pt_no2371,"[[-5.984319721678105], [0.5784160341686402], [5.699999999999994]]"
2372,pt_no2372,"[[-48.31081061246439], [-8.659910069751842], [5.699999999999997]]"
2373,pt_no2373,"[[-37.5188838968479], [-15.01929936607601], [5.699999999999998]]"
2374,pt_no2374,"[[-38.22797829657934], [-7.129841680143123], [5.699999999999998]]"
2375,pt_no2375,"[[-16.50478568118551], [21.41909219809978], [5.699999999999996]]"
2376,pt_no2376,"[[-16.71511097236352], [29.0231082979033], [5.699999999999996]]"
2377,pt_no2377,"[[-10.57486854462028], [24.72801657221874], [5.699999999999994]]"
2378,pt_no2378,"[[-33.31081061246439], [-36.99324340308519], [5.699999999999994]]"
2379,pt_no2379,"[[-25.81081061246439], [-26.63570527819076], [5.699999999999997]]"
2380,pt_no2380,"[[-36.89201592415108], [-25.65760625945435], [5.699999999999998]]"
2381,pt_no2381,"[[-26.19961351497848], [7.976354141057008], [5.699999999999997]]"
2382,pt_no2382,"[[11.68918938753561], [-22.82657673641845], [5.699999999999989]]"
2383,pt_no2383,"[[-3.322826672575978], [-25.81153695379398], [5.699999999999994]]"
2384,pt_no2384,"[[-11.86131352079524], [7.674903552950425], [5.699999999999994]]"
2385,pt_no2385,"[[-22.87732272833998], [1.219087303833444], [5.699999999999997]]"
2386,pt_no2386,"[[-25.43478880758437], [-3.042505234225288], [5.699999999999997]]"
2387,pt_no2387,"[[-20.08567269956384], [-3.179275036332172], [5.699999999999996]]"
2388,pt_no2388,"[[-13.49751732377857], [-1.90794621519025], [5.699999999999994]]"
2389,pt_no2389,"[[-16.97162045820737], [0.3153823496599486], [5.699999999999996]]"
2390,pt_no2390,"[[-15.87837196771129], [-9.312143609518671], [5.699999999999996]]"
2391,pt_no2391,"[[-48.31081061246439], [5.506756596914784], [5.699999999999997]]"
2392,pt_no2392,"[[-36.11113011658506], [14.14337897135105], [5.699999999999998]]"
2393,pt_no2393,"[[-39.0513105025164], [1.364127650445461], [5.699999999999998]]"
2394,pt_no2394,"[[-31.22759205352774], [6.099848727630537], [5.6999999999999975]]"
2395,pt_no2395,"[[-28.01005542398156], [11.76540061083599], [5.6999999999999975]]"
2396,pt_no2396,"[[-27.19433016894184], [2.052023229729905], [5.699999999999997]]"
2397,pt_no2397,"[[-48.31081061246439], [-22.82657673641853], [5.699999999999997]]"
2398,pt_no2398,"[[11.68918938753561], [-36.99324340308519], [5.699999999999989]]"
2399,pt_no2399,"[[-3.310810612464394], [-36.99324340308519], [5.69999999999999]]"
2400,pt_no2400,"[[-1.329027939307199], [28.35846544727883], [5.699999999999993]]"
2401,pt_no2401,"[[-26.89591759545596], [17.67606516555491], [5.699999999999997]]"
2402,pt_no2402,"[[-23.01475164569755], [-8.853980177226262], [5.699999999999997]]"
2403,pt_no2403,"[[-28.08996919820107], [-15.47756936987059], [5.6999999999999975]]"
2404,pt_no2404,"[[-30.66675531762948], [-8.503802215603535], [5.6999999999999975]]"
2405,pt_no2405,"[[-3.310810612464394], [48.00675659691488], [5.699999999999994]]"
2406,pt_no2406,"[[-7.911423597049883], [34.31259349296863], [5.699999999999994]]"
2407,pt_no2407,"[[2.165423325249947], [38.50493241286509], [5.699999999999993]]"
2408,pt_no2408,"[[-16.61865654458056], [-24.25268022787819], [5.699999999999996]]"
2409,pt_no2409,"[[-23.90251304905077], [4.93901235900654], [5.699999999999997]]"
2410,pt_no2410,"[[-19.68006855458214], [1.812462587290845], [5.699999999999996]]"
2411,pt_no2411,"[[-22.69119146376902], [23.74763620004537], [5.699999999999997]]"
2412,pt_no2412,"[[-29.8443117323922], [23.7555753729272], [5.6999999999999975]]"
2413,pt_no2413,"[[-10.81806021723469], [17.58294070941944], [5.699999999999994]]"
2414,pt_no2414,"[[-37.00273597816997], [26.99200096489557], [5.699999999999998]]"
2415,pt_no2415,"[[-31.71416006086668], [-1.499617466079982], [5.6999999999999975]]"
2416,pt_no2416,"[[-20.05108223229021], [14.10822019799931], [5.699999999999996]]"
2417,pt_no2417,"[[-23.71728232908894], [13.99415193350215], [5.699999999999997]]"
2418,pt_no2418,"[[-21.27341130104035], [17.81103914161038], [5.699999999999996]]"
2419,pt_no2419,"[[-17.42072687663911], [4.107044948187822], [5.699999999999996]]"
2420,pt_no2420,"[[-14.7930183620997], [2.48527902469219], [5.699999999999994]]"
2421,pt_no2421,"[[1.541628838911908], [-3.29789134233652], [5.699999999999993]]"
2422,pt_no2422,"[[-11.36829201101873], [3.64069240035851], [5.699999999999994]]"
2423,pt_no2423,"[[-19.96306565471935], [-16.97439226117683], [5.699999999999996]]"
2424,pt_no2424,"[[-18.31081061246439], [-36.99324340308519], [5.699999999999993]]"
2425,pt_no2425,"[[-16.12120009217049], [15.09362684650582], [5.699999999999996]]"
2426,pt_no2426,"[[-48.31081061246439], [33.84008993024813], [5.699999999999997]]"
2427,pt_no2427,"[[-14.70693514085473], [9.742291553385366], [5.699999999999994]]"
2428,pt_no2428,"[[-16.64842317275865], [37.98481032599821], [5.699999999999996]]"
2429,pt_no2429,"[[-17.42072687663915], [11.90646824564241], [5.699999999999996]]"
2430,pt_no2430,"[[11.68918938753561], [33.84008993024821], [5.699999999999989]]"
2431,pt_no2431,"[[-20.80476981989932], [4.879430667042982], [5.699999999999996]]"
2432,pt_no2432,"[[-14.7069351408547], [6.271221640444907], [5.699999999999994]]"
2433,pt_no2433,"[[3.505169365704443], [21.51914386261795], [5.699999999999993]]"
2434,pt_no2434,"[[11.68918938753561], [-8.659910069751703], [5.699999999999989]]"
2435,pt_no2435,"[[-18.31081061246439], [48.00675659691488], [5.699999999999996]]"
2436,pt_no2436,"[[-48.31081061246439], [-36.99324340308519], [5.699999999999997]]"
2437,pt_no2437,"[[-48.31081061246439], [19.6734232635814], [5.699999999999997]]"
2438,pt_no2438,"[[11.68918938753561], [48.00675659691488], [5.699999999999989]]"
2439,pt_no2439,"[[11.68918938753561], [19.67342326358154], [5.699999999999989]]"
2440,pt_no2440,"[[-48.31081061246439], [48.00675659691488], [5.699999999999997]]"
2441,pt_no2441,"[[-48.31081061246439], [-8.659910069752101], [5.099999999999998]]"
2442,pt_no2442,"[[-37.51888389684791], [-15.01929936607618], [5.099999999999998]]"
2443,pt_no2443,"[[-38.22797829657939], [-7.129841680143237], [5.099999999999998]]"
2444,pt_no2444,"[[-25.4347888075844], [-3.042505234225231], [5.099999999999995]]"
2445,pt_no2445,"[[-31.7141600608667], [-1.49961746607994], [5.099999999999997]]"
2446,pt_no2446,"[[-30.66675531762953], [-8.503802215603528], [5.099999999999997]]"
2447,pt_no2447,"[[-14.70693514085473], [6.271221640444855], [5.099999999999994]]"
2448,pt_no2448,"[[-11.86131352079525], [7.674903552950326], [5.099999999999994]]"
2449,pt_no2449,"[[-11.3682920110188], [3.640692400358411], [5.099999999999994]]"
2450,pt_no2450,"[[1.6183636871218], [13.15633189138], [5.0999999999999925]]"
2451,pt_no2451,"[[-3.941701099624742], [20.16065708929209], [5.099999999999993]]"
2452,pt_no2452,"[[3.505169365704639], [21.51914386261786], [5.0999999999999925]]"
2453,pt_no2453,"[[-33.31081061246439], [-36.99324340308559], [5.099999999999993]]"
2454,pt_no2454,"[[-25.81081061246439], [-26.6357052781909], [5.099999999999995]]"
2455,pt_no2455,"[[-36.8920159241511], [-25.65760625945458], [5.099999999999998]]"
2456,pt_no2456,"[[-33.31081061246439], [48.00675659691488], [5.099999999999998]]"
2457,pt_no2457,"[[-25.24890947080528], [33.81905498216828], [5.099999999999995]]"
2458,pt_no2458,"[[-38.43681545727367], [38.13293181422834], [5.099999999999998]]"
2459,pt_no2459,"[[-23.90251304905077], [4.939012359006565], [5.099999999999995]]"
2460,pt_no2460,"[[-27.19433016894184], [2.052023229729947], [5.099999999999995]]"
2461,pt_no2461,"[[-26.19961351497848], [7.97635414105704], [5.099999999999995]]"
2462,pt_no2462,"[[-48.31081061246439], [5.506756596914599], [5.099999999999998]]"
2463,pt_no2463,"[[-36.11113011658504], [14.14337897135107], [5.099999999999998]]"
2464,pt_no2464,"[[-39.05131050251642], [1.364127650445383], [5.099999999999998]]"
2465,pt_no2465,"[[0.1549602640111658], [-14.38559671333353], [5.0999999999999925]]"
2466,pt_no2466,"[[-7.420808043746824], [-7.757195181304695], [5.099999999999993]]"
2467,pt_no2467,"[[-10.56816011633927], [-16.39742150368939], [5.099999999999994]]"
2468,pt_no2468,"[[-14.7069351408547], [9.742291553385312], [5.099999999999994]]"
2469,pt_no2469,"[[-11.06240643992477], [11.75308351520928], [5.099999999999994]]"
2470,pt_no2470,"[[-16.50478568118537], [21.41909219809981], [5.099999999999995]]"
2471,pt_no2471,"[[-16.71511097236331], [29.02310829790339], [5.099999999999995]]"
2472,pt_no2472,"[[-10.57486854462005], [24.72801657221875], [5.099999999999994]]"
2473,pt_no2473,"[[-17.42072687663911], [11.9064682456424], [5.099999999999995]]"
2474,pt_no2474,"[[-16.12120009217042], [15.09362684650581], [5.099999999999995]]"
2475,pt_no2475,"[[-20.80476981989932], [11.13408252678724], [5.099999999999995]]"
2476,pt_no2476,"[[-20.05108223229017], [14.10822019799934], [5.099999999999995]]"
2477,pt_no2477,"[[-23.71728232908892], [13.9941519335022], [5.099999999999995]]"
2478,pt_no2478,"[[11.68918938753561], [-22.82657673641876], [5.099999999999987]]"
2479,pt_no2479,"[[-3.322826672576397], [-25.81153695379417], [5.099999999999993]]"
2480,pt_no2480,"[[-6.640977296114063], [7.212753661505523], [5.099999999999993]]"
2481,pt_no2481,"[[-5.772576505691436], [14.17755352468492], [5.099999999999993]]"
2482,pt_no2482,"[[-31.22759205352776], [6.099848727630583], [5.099999999999997]]"
2483,pt_no2483,"[[11.68918938753561], [33.84008993024815], [5.099999999999987]]"
