,pt_no,coordinate
928,pt_no928,"[[-88.31081061246428], [11.97430820481348], [34.86279610631755]]"
929,pt_no929,"[[-35.39101158882026], [-30.0752233921185], [61.91390957376608]]"
930,pt_no930,"[[-63.62461982090814], [48.00675659691489], [57.41563553343479]]"
931,pt_no931,"[[-58.15906678223406], [48.00675659691489], [49.85461877950892]]"
932,pt_no932,"[[-18.07769565302706], [7.350083204676975], [-0.8415077143712925]]"
933,pt_no933,"[[19.79597590819893], [48.00675659691488], [-43.00834076544452]]"
934,pt_no934,"[[10.11637255120753], [48.00675659691488], [-46.4282178037672]]"
935,pt_no935,"[[24.89422960677215], [48.00675659691488], [-51.61073187239771]]"
936,pt_no936,"[[34.36513722184653], [-25.97932830928272], [78.33985728988212]]"
937,pt_no937,"[[28.27823695857489], [17.98552648457999], [90.44636488248183]]"
938,pt_no938,"[[-35.20754079056569], [-22.64346482056836], [92.75088692578122]]"
939,pt_no939,"[[-88.31081061246428], [25.2576251542405], [101.7885260858805]]"
940,pt_no940,"[[-31.22759205352775], [6.099848727630565], [-15.79999999999993]]"
941,pt_no941,"[[-36.11113011658504], [14.14337897135108], [-15.79999999999993]]"
942,pt_no942,"[[-28.01005542398154], [11.76540061083602], [-15.79999999999993]]"
943,pt_no943,"[[9.14136171819148], [-34.69418603717865], [26.59999999999999]]"
944,pt_no944,"[[19.7959759081991], [-41.99324340308512], [33.00834076544447]]"
945,pt_no945,"[[16.68918938753561], [-26.99324340308493], [26.59999999999999]]"
946,pt_no946,"[[12.18271693012849], [-41.99324340308512], [33.60248044852647]]"
947,pt_no947,"[[1.61508831853658], [-36.99324340308539], [-25.8]]"
948,pt_no948,"[[16.68918938753561], [18.00675659691485], [25.79999999999999]]"
949,pt_no949,"[[16.68918938753561], [3.00675659691484], [25.79999999999999]]"
950,pt_no950,"[[16.68918938753561], [10.50675659691484], [15.79999999999999]]"
951,pt_no951,"[[31.63782522913328], [4.192681282030984], [17.61843322903783]]"
952,pt_no952,"[[9.987956968219597], [-5.891915330773983], [94.80951595583458]]"
953,pt_no953,"[[16.85463219301388], [6.614098412731323], [99.05752574574281]]"
954,pt_no954,"[[-66.63539412822686], [5.343182405567171], [-54.68505345757783]]"
955,pt_no955,"[[-53.08098990422135], [-4.493243403084983], [-51.84030572692029]]"
956,pt_no956,"[[-58.31081061246429], [-41.99324340308511], [113.5]]"
957,pt_no957,"[[-12.78096504531758], [20.8062105778124], [-4.999999999999967]]"
958,pt_no958,"[[-16.71511097236343], [29.02310829790335], [4.999999999999996]]"
959,pt_no959,"[[31.01021019368585], [-41.99324340308512], [-30.11018863053694]]"
960,pt_no960,"[[40.06794362068368], [-41.99324340308513], [-37.76708863963591]]"
961,pt_no961,"[[29.14992766063931], [-41.99324340308512], [-42.15414599391823]]"
962,pt_no962,"[[36.65561584341481], [-28.70051497491621], [-41.1993894243185]]"
963,pt_no963,"[[4.131941776085512], [-41.99324340308512], [-58.63164109108949]]"
964,pt_no964,"[[-49.44822204942457], [34.29966759492936], [-123.5]]"
965,pt_no965,"[[-55.96185042852366], [20.10872172030636], [-123.5]]"
966,pt_no966,"[[-51.4153442679285], [29.23375526897696], [-105.1190764025698]]"
967,pt_no967,"[[-19.42459320122625], [48.00675659691488], [96.94983740012465]]"
968,pt_no968,"[[-15.29043822372533], [48.00675659691488], [87.94930282886463]]"
969,pt_no969,"[[-14.29964537005954], [34.44757430905921], [93.18504105455435]]"
970,pt_no970,"[[40.04285691883207], [-19.26716953962802], [-123.5]]"
971,pt_no971,"[[51.68918938753573], [-3.911753913202034], [-111.5671885524096]]"
972,pt_no972,"[[51.68918938753571], [-11.99324340308513], [-123.5]]"
973,pt_no973,"[[-5.984319721678116], [0.5784160341685975], [5.799999999999994]]"
974,pt_no974,"[[-10.04352880374735], [3.618445095924056], [12.58874036047809]]"
975,pt_no975,"[[38.66069091494384], [-41.99324340308513], [-21.00472079915075]]"
976,pt_no976,"[[51.68918938753572], [-30.82231140302355], [-18.75216727484593]]"
977,pt_no977,"[[40.35700852921227], [-41.99324340308513], [-29.3954995173309]]"
978,pt_no978,"[[33.14283465711691], [-22.00003644075234], [-23.49083927254101]]"
979,pt_no979,"[[12.39478675856152], [7.477803208648631], [-123.5]]"
980,pt_no980,"[[20.45790296524402], [-5.694527507566967], [-123.5]]"
981,pt_no981,"[[16.44270838001616], [-4.114125930070099], [-105.9558020193436]]"
982,pt_no982,"[[30.37442271056521], [-41.99324340308512], [13.15890567758479]]"
983,pt_no983,"[[51.68918938753571], [3.006756596914869], [-123.5]]"
984,pt_no984,"[[-48.31081061246439], [28.78056612072434], [-25.79999999999997]]"
985,pt_no985,"[[29.96841976909514], [48.00675659691488], [16.15212905963369]]"
986,pt_no986,"[[28.37265201089478], [48.00675659691488], [9.127792677420846]]"
987,pt_no987,"[[38.22658777335347], [48.00675659691487], [9.723390591993464]]"
988,pt_no988,"[[-23.90879693425316], [10.70260472592029], [5.799999999999996]]"
989,pt_no989,"[[51.68918938753573], [6.929271484054091], [-83.74395266823717]]"
990,pt_no990,"[[51.68918938753573], [7.024484829534245], [-68.3877384073833]]"
991,pt_no991,"[[1.615088318536568], [48.00675659691488], [-25.79999999999994]]"
992,pt_no992,"[[36.21598795722441], [11.92607941151848], [32.95309976099932]]"
993,pt_no993,"[[51.68918938753572], [-7.291850906907499], [34.091305840307]]"
994,pt_no994,"[[51.68918938753571], [-21.21655673142867], [41.87792542552634]]"
995,pt_no995,"[[35.64822783369609], [-7.344818772929944], [41.99676256726956]]"
996,pt_no996,"[[-20.94693681999995], [-14.9496328904242], [81.84416420934443]]"
997,pt_no997,"[[-34.49468317584819], [-11.13977618527906], [83.04205902142972]]"
998,pt_no998,"[[-27.28248538375201], [-2.065642098163789], [74.97139083386959]]"
999,pt_no999,"[[18.65136564857774], [48.00675659691488], [65.59643464207679]]"
1000,pt_no1000,"[[39.85248149238743], [48.00675659691487], [22.72963807562338]]"
1001,pt_no1001,"[[-53.31081061246439], [3.006756596914755], [-35.79999999999998]]"
1002,pt_no1002,"[[-53.3108106124644], [3.006756596914997], [-36.59999999999995]]"
1003,pt_no1003,"[[-19.77945594085226], [-41.99324340308512], [-89.08994198927297]]"
1004,pt_no1004,"[[-29.63206884191562], [-41.99324340308512], [-78.64556175744528]]"
1005,pt_no1005,"[[-53.31081061246439], [18.00675659691473], [4.999999999999998]]"
1006,pt_no1006,"[[-6.640977296114038], [7.21275366150558], [4.999999999999994]]"
1007,pt_no1007,"[[0.5892463474477789], [7.161699276257835], [-4.999999999999972]]"
1008,pt_no1008,"[[-6.640977296114038], [7.212753661505584], [-14.99999999999994]]"
1009,pt_no1009,"[[15.54115706886139], [-27.60406125012363], [113.5]]"
1010,pt_no1010,"[[-7.911423597049799], [34.31259349296863], [25.79999999999999]]"
1011,pt_no1011,"[[-16.64842317275855], [37.98481032599821], [5.799999999999995]]"
1012,pt_no1012,"[[-10.81081061246439], [48.00675659691488], [15.79999999999999]]"
1013,pt_no1013,"[[-7.911423597049813], [34.31259349296863], [5.799999999999994]]"
1014,pt_no1014,"[[-58.64378465712161], [6.343401267598825], [92.58968442020745]]"
1015,pt_no1015,"[[-36.77030845076164], [10.85466266857601], [-35.79999999999995]]"
1016,pt_no1016,"[[-24.52676570504128], [12.62820587509781], [-35.79999999999996]]"
1017,pt_no1017,"[[-30.6667553176295], [-8.503802215603542], [-15.79999999999994]]"
1018,pt_no1018,"[[-53.31081061246439], [-11.9932434030853], [-15.79999999999998]]"
1019,pt_no1019,"[[-53.31081061246439], [3.006756596914755], [-15.79999999999998]]"
1020,pt_no1020,"[[-70.91643181109912], [-5.294828350415957], [-13.27507009456963]]"
1021,pt_no1021,"[[-39.0513105025164], [1.364127650445425], [-15.79999999999993]]"
1022,pt_no1022,"[[-48.31081061246439], [12.76218257683055], [-25.79999999999998]]"
1023,pt_no1023,"[[-20.08456685997105], [1.900081627856782], [26.59999999999999]]"
1024,pt_no1024,"[[-23.37766095112291], [2.225964919342832], [26.59999999999999]]"
1025,pt_no1025,"[[-14.79301836209972], [2.485279024692169], [5.799999999999994]]"
1026,pt_no1026,"[[-13.49751732377859], [-1.90794621519025], [5.799999999999994]]"
1027,pt_no1027,"[[51.68918938753572], [-41.99324340308513], [-91.9]]"
1028,pt_no1028,"[[38.00598800774161], [-41.99324340308513], [-84.0]]"
1029,pt_no1029,"[[51.68918938753573], [-28.25643128782061], [-99.4428118136205]]"
1030,pt_no1030,"[[16.68918938753561], [3.00675659691484], [5.799999999999987]]"
1031,pt_no1031,"[[16.68918938753561], [18.00675659691485], [5.799999999999987]]"
1032,pt_no1032,"[[34.66586903770477], [12.19859991109136], [2.97122070113282]]"
1033,pt_no1033,"[[-22.69119146376896], [23.74763620004542], [4.999999999999996]]"
1034,pt_no1034,"[[51.68918938753571], [-28.71980434426861], [58.13940236646715]]"
1035,pt_no1035,"[[-88.31081061246428], [25.91489172779532], [-111.0639769036299]]"
1036,pt_no1036,"[[0.1549602640111587], [-14.38559671333361], [4.999999999999993]]"
1037,pt_no1037,"[[11.68918938753561], [-17.767052926895], [-5.000000000000012]]"
1038,pt_no1038,"[[-2.896677055040094], [-10.22992075740746], [-4.800225967798541]]"
1039,pt_no1039,"[[35.33797855698705], [48.00675659691488], [-83.61342779667348]]"
1040,pt_no1040,"[[51.68918938753575], [48.00675659691487], [-91.9]]"
1041,pt_no1041,"[[51.68918938753573], [34.17393204468192], [-84.10071913593549]]"
1042,pt_no1042,"[[31.6423730144862], [32.05350216602746], [-66.81108142456425]]"
1043,pt_no1043,"[[31.66695926694862], [26.17839421189165], [-50.69556046084789]]"
1044,pt_no1044,"[[-88.31081061246428], [12.29517960670677], [-12.50011798156015]]"
1045,pt_no1045,"[[-2.744814704954076], [-3.23725663614924], [44.26769267293486]]"
1046,pt_no1046,"[[-13.94055322320784], [-7.569127961323177], [38.69248791098297]]"
1047,pt_no1047,"[[-13.16778530439848], [0.451873330605836], [41.6748537090996]]"
1048,pt_no1048,"[[-30.66675531762949], [-8.503802215603493], [25.79999999999999]]"
1049,pt_no1049,"[[-48.12634880880823], [-29.22837202046704], [47.03703417061323]]"
1050,pt_no1050,"[[-59.12840093166857], [-20.87607655401054], [46.85845880635689]]"
1051,pt_no1051,"[[-57.68822573674591], [-30.57454605466049], [38.84825207112601]]"
1052,pt_no1052,"[[-27.03166182207222], [20.84000914820473], [-81.89061613479508]]"
1053,pt_no1053,"[[27.74002148608446], [22.67523998945863], [113.5]]"
1054,pt_no1054,"[[-24.40758446847353], [-41.99324340308512], [-100.3138596269142]]"
1055,pt_no1055,"[[-10.94316957476563], [-41.99324340308512], [-99.12789717148571]]"
1056,pt_no1056,"[[-1.753892021384586], [12.42662612674455], [96.24845681508147]]"
1057,pt_no1057,"[[-8.310810612464312], [3.00675659691489], [110.5]]"
1058,pt_no1058,"[[-78.07546573296672], [-41.9932434030851], [-113.2560149898661]]"
1059,pt_no1059,"[[-0.7579922240757213], [0.2131894921714235], [26.59999999999999]]"
1060,pt_no1060,"[[16.68918938753561], [10.50675659691476], [-25.79999999999998]]"
1061,pt_no1061,"[[16.68918938753561], [3.006756596914741], [-35.79999999999998]]"
1062,pt_no1062,"[[-22.31081061246439], [8.00675659691511], [-14.99999999999993]]"
1063,pt_no1063,"[[-26.19961351497849], [7.976354141057026], [-14.99999999999993]]"
1064,pt_no1064,"[[-25.43478880758438], [-3.042505234225253], [25.79999999999999]]"
1065,pt_no1065,"[[-31.71416006086668], [-1.49961746607994], [25.8]]"
1066,pt_no1066,"[[-8.310810612464325], [48.00675659691488], [110.5]]"
1067,pt_no1067,"[[-13.62267707518009], [48.00675659691488], [103.9341801926199]]"
1068,pt_no1068,"[[-34.68864731669568], [48.00675659691488], [52.1778611065785]]"
1069,pt_no1069,"[[-35.44223802839488], [33.0981524536125], [58.75873633905694]]"
1070,pt_no1070,"[[-42.85396426334488], [48.00675659691489], [61.67629922430032]]"
1071,pt_no1071,"[[-14.70693514085472], [6.271221640444877], [4.999999999999995]]"
1072,pt_no1072,"[[-14.79301836209973], [2.485279024692161], [4.999999999999995]]"
1073,pt_no1073,"[[-17.42072687663914], [4.107044948187816], [4.999999999999996]]"
1074,pt_no1074,"[[-13.49792602612241], [4.299805771809793], [-0.3743033429112685]]"
1075,pt_no1075,"[[-14.70693514085472], [6.271221640444879], [-14.99999999999994]]"
1076,pt_no1076,"[[-17.42072687663914], [4.107044948187816], [-14.99999999999994]]"
1077,pt_no1077,"[[-14.79301836209973], [2.485279024692165], [-14.99999999999994]]"
1078,pt_no1078,"[[-13.49792602612241], [4.299805771809795], [-9.625696657088668]]"
1079,pt_no1079,"[[-22.99894414974855], [-41.99324340308512], [103.9341801926199]]"
1080,pt_no1080,"[[-28.3108106124643], [-41.9932434030851], [110.5]]"
1081,pt_no1081,"[[-7.785584329566106], [-41.99324340308512], [97.65654518789063]]"
1082,pt_no1082,"[[-29.27370892589128], [26.64658574157112], [41.72445280471088]]"
1083,pt_no1083,"[[-38.48361258620296], [20.2555717160247], [40.25023504056283]]"
1084,pt_no1084,"[[-37.51888389684788], [-15.01929936607599], [5.799999999999998]]"
1085,pt_no1085,"[[-30.66675531762947], [-8.503802215603528], [5.799999999999997]]"
1086,pt_no1086,"[[-38.22797829657932], [-7.129841680143116], [5.799999999999998]]"
1087,pt_no1087,"[[-35.2454119473995], [-3.997332101625883], [15.8]]"
1088,pt_no1088,"[[-37.51888389684788], [-15.01929936607598], [25.8]]"
1089,pt_no1089,"[[-38.22797829657934], [-7.129841680143102], [25.8]]"
1090,pt_no1090,"[[-36.89201592415108], [-25.65760625945434], [25.8]]"
1091,pt_no1091,"[[-68.17591752640546], [48.00675659691489], [47.94458611760448]]"
1092,pt_no1092,"[[-75.55715815972243], [48.0067565969149], [59.59880755711984]]"
1093,pt_no1093,"[[-88.31081061246428], [36.8270174660984], [55.59905117470709]]"
1094,pt_no1094,"[[-9.263676111806381], [9.866976997483281], [-4.999999999999968]]"
1095,pt_no1095,"[[-50.32920072936], [-4.037140100846756], [113.5]]"
1096,pt_no1096,"[[-54.23531317573465], [10.24549347302879], [113.5]]"
1097,pt_no1097,"[[-48.31081061246439], [19.67342326358146], [-15.79999999999997]]"
1098,pt_no1098,"[[-37.00273597816993], [26.9920009648956], [-15.79999999999992]]"
1099,pt_no1099,"[[-47.24035653295665], [48.00675659691489], [51.18156539904555]]"
1100,pt_no1100,"[[-36.08486285456659], [37.04869805565624], [45.39342130270516]]"
1101,pt_no1101,"[[-0.6668072059449486], [6.730667125713929], [26.59999999999999]]"
1102,pt_no1102,"[[-15.09604544587296], [-41.99324340308512], [-75.60588729036917]]"
1103,pt_no1103,"[[-24.42289324219558], [-24.80990063035879], [-80.72234283963151]]"
1104,pt_no1104,"[[-18.3108106124644], [8.006756596915114], [-26.67065449425657]]"
1105,pt_no1105,"[[-14.42375980700587], [18.3709254148296], [-26.24437108530504]]"
1106,pt_no1106,"[[-25.81081061246439], [-36.99324340308519], [15.79999999999999]]"
1107,pt_no1107,"[[26.11777897614658], [10.2497776604773], [113.5]]"
1108,pt_no1108,"[[29.71589258526802], [-4.042561684252981], [113.5]]"
1109,pt_no1109,"[[17.0088251552425], [3.010162020920156], [113.5]]"
1110,pt_no1110,"[[-56.92276899690711], [-18.27457011614627], [-123.5]]"
1111,pt_no1111,"[[-13.61178420529856], [-7.441887204499664], [-4.999999999999967]]"
1112,pt_no1112,"[[-16.34947277487246], [-2.538395599097394], [-0.8722838536306385]]"
1113,pt_no1113,"[[-16.34947277487245], [-2.538395599097385], [-9.127716146369306]]"
1114,pt_no1114,"[[-33.46563841041014], [25.76177583450414], [26.59999999999999]]"
1115,pt_no1115,"[[-27.56829941499581], [30.57681980266336], [26.59999999999999]]"
1116,pt_no1116,"[[-29.84431173239212], [23.75557537292726], [4.999999999999997]]"
1117,pt_no1117,"[[10.12052658282624], [16.34470506794451], [67.09498487013902]]"
1118,pt_no1118,"[[-48.31081061246439], [19.67342326358141], [-15.0]]"
1119,pt_no1119,"[[-48.31081061246439], [28.7805661207243], [-5.000000000000004]]"
1120,pt_no1120,"[[-48.31081061246439], [12.67408302136911], [-5.000000000000002]]"
1121,pt_no1121,"[[-48.31081061246439], [19.67342326358141], [4.999999999999998]]"
1122,pt_no1122,"[[-37.00273597816992], [26.99200096489559], [4.999999999999998]]"
1123,pt_no1123,"[[-59.02119098936554], [-9.0238775046415], [70.792040188253]]"
1124,pt_no1124,"[[40.70842727400255], [-31.01248128955196], [113.5]]"
1125,pt_no1125,"[[39.01061102478393], [-18.0662857622879], [113.5]]"
1126,pt_no1126,"[[51.68918938753571], [-19.49324340308513], [101.1967101706906]]"
1127,pt_no1127,"[[-5.77257650569147], [14.17755352468503], [-14.99999999999993]]"
1128,pt_no1128,"[[-5.772576505691463], [14.17755352468503], [4.999999999999994]]"
1129,pt_no1129,"[[-42.61277316662046], [25.79067326246006], [89.02562903845075]]"
1130,pt_no1130,"[[-18.48130888983469], [48.00675659691488], [-48.14060908500322]]"
1131,pt_no1131,"[[-11.3108106124644], [48.00675659691488], [-36.59999999999996]]"
1132,pt_no1132,"[[0.1549602640111587], [-14.38559671333357], [-14.99999999999994]]"
1133,pt_no1133,"[[-35.41805452394649], [8.510796637244606], [15.8]]"
1134,pt_no1134,"[[-27.19433016894185], [2.052023229729926], [-14.99999999999993]]"
1135,pt_no1135,"[[51.68918938753573], [33.91142958280646], [58.08240287495652]]"
1136,pt_no1136,"[[-62.26926525510156], [-41.99324340308511], [41.83576859569796]]"
1137,pt_no1137,"[[-62.22286439783773], [-41.99324340308511], [53.58312703643158]]"
1138,pt_no1138,"[[-53.2832483027334], [-41.99324340308511], [45.8958392579811]]"
1139,pt_no1139,"[[51.68918938753572], [6.199697138987872], [42.10156049130964]]"
1140,pt_no1140,"[[51.68918938753573], [20.05547855961011], [34.34014341909877]]"
1141,pt_no1141,"[[51.68918938753572], [6.458983286906289], [26.30505103117393]]"
1142,pt_no1142,"[[-48.00975145969259], [-41.99324340308511], [-96.28776213056722]]"
1143,pt_no1143,"[[-53.31081061246439], [-26.99324340308533], [-35.79999999999998]]"
1144,pt_no1144,"[[30.1621215753807], [48.00675659691488], [24.80927904277107]]"
1145,pt_no1145,"[[-48.86854326450201], [48.00675659691489], [-99.38233559823176]]"
1146,pt_no1146,"[[-36.45496242171767], [48.00675659691488], [-93.13283584885804]]"
1147,pt_no1147,"[[-55.00413882428575], [33.11720388370426], [-89.46356586288297]]"
1148,pt_no1148,"[[51.68918938753572], [37.25513216195324], [102.669551249447]]"
1149,pt_no1149,"[[-88.3108106124643], [-14.24763383035877], [-12.72769579450997]]"
1150,pt_no1150,"[[-72.32219726584371], [-24.37597982814666], [-8.828259234307684]]"
1151,pt_no1151,"[[-76.21237752457624], [-18.94655551756182], [113.5]]"
1152,pt_no1152,"[[27.05847892153592], [-41.99324340308512], [57.29181193552785]]"
1153,pt_no1153,"[[17.30703859369498], [-41.99324340308512], [60.3467766918958]]"
1154,pt_no1154,"[[25.80973674486197], [-41.99324340308512], [69.15045738427995]]"
1155,pt_no1155,"[[-25.81081061246439], [-36.99324340308559], [-5.000000000000005]]"
