,pt_no,coordinate
3921,pt_no3921,"[[-1.000353162352987], [24.93905609920368], [15.79999999999999]]"
3922,pt_no3922,"[[-3.072089732154089], [20.98136452426413], [15.79999999999999]]"
3923,pt_no3923,"[[-0.3400867984606393], [29.76936379554179], [16.59999999999999]]"
3924,pt_no3924,"[[-28.95775268693663], [16.01475489620823], [-4.200000000000003]]"
3925,pt_no3925,"[[-40.78962376606001], [48.00675659691489], [11.56613977472084]]"
3926,pt_no3926,"[[-46.0255940596417], [48.00675659691489], [87.84884131973655]]"
3927,pt_no3927,"[[-14.27324383436], [18.26931820392749], [-38.68189276236542]]"
3928,pt_no3928,"[[3.339824482146632], [18.00675659691476], [-45.79999999999997]]"
3929,pt_no3929,"[[-35.47220655293746], [-12.45172907871752], [-4.200000000000002]]"
3930,pt_no3930,"[[-43.9806835935422], [15.50675659691476], [-45.79999999999995]]"
3931,pt_no3931,"[[-48.66971691563991], [30.26227971646654], [16.59999999999999]]"
3932,pt_no3932,"[[-44.57183093959984], [33.08903752266869], [16.59999999999999]]"
3933,pt_no3933,"[[11.68918938753561], [-14.49324340308515], [7.491406749255727]]"
3934,pt_no3934,"[[-41.48717133976157], [22.88467426658791], [3.037725883929798]]"
3935,pt_no3935,"[[28.58729557977215], [48.00675659691488], [-36.40933740084326]]"
3936,pt_no3936,"[[28.58729557977215], [-41.99324340308512], [-36.40933740084324]]"
3937,pt_no3937,"[[-33.66336129579788], [30.69534529085219], [8.484041261543593]]"
3938,pt_no3938,"[[-35.30381011544277], [28.30789645173061], [15.79999999999999]]"
3939,pt_no3939,"[[30.11482093119148], [-1.258825036784579], [24.07478451638782]]"
3940,pt_no3940,"[[-17.40202085362878], [22.9202243857566], [-9.605764521026135]]"
3941,pt_no3941,"[[-40.18363427654952], [-36.99324340308559], [-17.00080890080279]]"
3942,pt_no3942,"[[-43.83685118355336], [-36.99324340308559], [-12.86189182226335]]"
3943,pt_no3943,"[[-61.59367206105143], [-41.99324340308511], [-24.26911159533846]]"
3944,pt_no3944,"[[-0.8108106124643939], [48.00675659691488], [-9.3301270189222]]"
3945,pt_no3945,"[[3.87874810046921], [-25.8415130306554], [-24.99999999999994]]"
3946,pt_no3946,"[[-4.983092096325361], [14.29428590626351], [6.718594268677163]]"
3947,pt_no3947,"[[-48.31081061246439], [-29.03878727524821], [4.13496607073916]]"
3948,pt_no3948,"[[-30.99030300484615], [13.00675649389964], [-45.79999999999996]]"
3949,pt_no3949,"[[-20.58405334326587], [24.5519574548381], [-5.000000000000004]]"
3950,pt_no3950,"[[-24.6549344122941], [23.55505914930606], [-5.000000000000004]]"
3951,pt_no3951,"[[-22.72246624719837], [22.42292441173538], [-9.773556352354209]]"
3952,pt_no3952,"[[-48.31081061246439], [0.6734232635814337], [-34.22291847334503]]"
3953,pt_no3953,"[[11.68918938753561], [30.50675659691474], [-17.99038105676665]]"
3954,pt_no3954,"[[-17.99992158372372], [30.50675657408884], [-45.79999999999996]]"
3955,pt_no3955,"[[-28.40859854157109], [-28.751493171209], [-5.000000000000003]]"
3956,pt_no3956,"[[-10.08925198251516], [-18.53903973209997], [15.79999999999999]]"
3957,pt_no3957,"[[-13.90704282847036], [-6.458019022298615], [-5.000000000000005]]"
3958,pt_no3958,"[[-33.66602482923065], [9.120475194387744], [-25.79999999999993]]"
3959,pt_no3959,"[[-15.56311580748675], [4.064439811294199], [-14.99999999999997]]"
3960,pt_no3960,"[[-18.94319687530582], [15.24523557825564], [-14.68702237538958]]"
3961,pt_no3961,"[[-6.358079037834555], [-21.21258532896142], [-13.34756075295867]]"
3962,pt_no3962,"[[-8.738830890091169], [-24.18218964262098], [-17.41892539778632]]"
3963,pt_no3963,"[[-36.73270282695375], [-0.7612953355059346], [16.59999999999999]]"
3964,pt_no3964,"[[-11.50096310720809], [-14.07499940711553], [16.59999999999999]]"
3965,pt_no3965,"[[-36.46689584342689], [40.49616461115296], [-24.99999999999992]]"
3966,pt_no3966,"[[-48.31081061246439], [19.29820436165024], [-33.65554590712783]]"
3967,pt_no3967,"[[3.339824482146621], [-1.993243403085295], [-45.79999999999997]]"
3968,pt_no3968,"[[-44.65055657462], [-36.99324340308539], [-42.13974596215559]]"
3969,pt_no3969,"[[-14.99396879973885], [-2.68255672580252], [-25.79999999999994]]"
3970,pt_no3970,"[[-17.7714942184839], [-5.542027737345698], [-25.79999999999994]]"
3971,pt_no3971,"[[4.378674454603466], [-2.761815212922045], [-5.000000000000008]]"
3972,pt_no3972,"[[4.505070260286468], [-0.4319166853237137], [-11.145135727917]]"
3973,pt_no3973,"[[-43.05337509343028], [-31.6000236318078], [1.057435519034078]]"
3974,pt_no3974,"[[-48.31081061246439], [-21.98529741373942], [7.356189165832029]]"
3975,pt_no3975,"[[11.68918938753561], [-10.04480800599374], [-17.85616396545605]]"
3976,pt_no3976,"[[11.68918938753561], [-10.10355632366701], [-21.91508230293812]]"
3977,pt_no3977,"[[8.028935349691178], [44.34650255907046], [-45.79999999999997]]"
3978,pt_no3978,"[[-26.402901133884], [-2.828434567161125], [16.59999999999999]]"
3979,pt_no3979,"[[-29.67688089041069], [-5.622780916264134], [16.59999999999999]]"
3980,pt_no3980,"[[-30.8108106124644], [-36.99324340308539], [-42.74100648860986]]"
3981,pt_no3981,"[[-26.62553824545198], [30.71324601769137], [-24.99999999999993]]"
3982,pt_no3982,"[[-36.13038943055825], [24.31984637539178], [-5.000000000000002]]"
3983,pt_no3983,"[[-0.7631132694208327], [19.60949047084682], [-11.79638787980002]]"
3984,pt_no3984,"[[-29.55122775043012], [7.280678541933547], [16.59999999999999]]"
3985,pt_no3985,"[[11.68918938753561], [20.58631207206376], [-32.87368782325693]]"
3986,pt_no3986,"[[-9.922971841593206], [23.40183121894398], [15.79999999999999]]"
3987,pt_no3987,"[[-48.31081061246439], [-9.599287955844293], [-1.270299422189332]]"
3988,pt_no3988,"[[-48.31081061246439], [-5.044808005993609], [0.02617501112427689]]"
3989,pt_no3989,"[[-23.58510107463703], [27.52429068340815], [-25.79999999999993]]"
3990,pt_no3990,"[[-27.70996742766462], [26.56470557141274], [-25.79999999999993]]"
3991,pt_no3991,"[[-48.31081061246439], [-5.40848679963803], [3.919643973937913]]"
3992,pt_no3992,"[[-12.13963851141568], [-36.99324340308559], [-16.93350582114739]]"
3993,pt_no3993,"[[-10.58398524240454], [-36.99324340308559], [-20.80083066954091]]"
3994,pt_no3994,"[[-7.585965265758695], [-31.9925670963703], [-20.07751708662218]]"
3995,pt_no3995,"[[-20.58405334326586], [24.5519574548381], [-25.79999999999993]]"
3996,pt_no3996,"[[-9.383126488601691], [14.18371837396137], [16.59999999999999]]"
3997,pt_no3997,"[[11.68918938753561], [13.00675659691463], [-16.55160154674423]]"
3998,pt_no3998,"[[-21.02133733997949], [31.31170668970075], [-17.91702685848686]]"
3999,pt_no3999,"[[-21.12984506517432], [25.03789060788519], [-18.93418650631791]]"
4000,pt_no4000,"[[-4.286625719193843], [-24.1375330404377], [15.79999999999999]]"
4001,pt_no4001,"[[1.748426094592935], [36.56922112307632], [25.75785030181078]]"
4002,pt_no4002,"[[-10.823408957884], [12.87569441594398], [-15.21060282289925]]"
4003,pt_no4003,"[[-27.94184596828548], [-10.18384043183151], [-24.99999999999994]]"
4004,pt_no4004,"[[-17.42072687663913], [4.107044948187817], [15.79999999999999]]"
4005,pt_no4005,"[[-4.356181056953435], [17.00170594805543], [-24.99999999999993]]"
4006,pt_no4006,"[[-8.23374478444876], [16.43184326909492], [-24.99999999999993]]"
4007,pt_no4007,"[[-5.468491972056459], [12.82624404100893], [-24.99999999999993]]"
4008,pt_no4008,"[[-8.773776402767147], [-23.11549264324182], [-24.99999999999994]]"
4009,pt_no4009,"[[-46.06269852887942], [-41.99324340308511], [87.88626652975223]]"
4010,pt_no4010,"[[-13.29028281498777], [8.345681492022342], [-38.95985643800383]]"
4011,pt_no4011,"[[6.736917729191815], [-5.057685618829564], [-12.77891916547432]]"
4012,pt_no4012,"[[-20.03421480871753], [26.55494589660333], [-11.2688387848755]]"
4013,pt_no4013,"[[-44.18870982160777], [-19.72105426000498], [-5.000000000000001]]"
4014,pt_no4014,"[[-21.90248796286771], [-20.35446764418432], [-33.26572792637853]]"
4015,pt_no4015,"[[-36.47836796551661], [-1.461933105424293], [15.79999999999999]]"
4016,pt_no4016,"[[8.028935349691139], [-33.33298936524113], [-24.99999999999995]]"
4017,pt_no4017,"[[-10.08925198251511], [-18.53903973209987], [-24.99999999999994]]"
4018,pt_no4018,"[[-10.76821833963198], [-19.06609354217918], [-18.29624318717154]]"
4019,pt_no4019,"[[-28.2646660609125], [-36.99324340308559], [-12.3570632599315]]"
4020,pt_no4020,"[[-28.17002400475522], [-36.99324340308559], [-16.44459505597868]]"
4021,pt_no4021,"[[-32.76254011976669], [-36.99324340308559], [-13.43957237333057]]"
4022,pt_no4022,"[[-1.438693079840043], [-8.123892447537798], [16.59999999999999]]"
4023,pt_no4023,"[[-1.207446339601439], [-36.99324340308519], [3.52956847148479]]"
4024,pt_no4024,"[[-23.9254369665019], [16.44127425941834], [-14.99999999999996]]"
4025,pt_no4025,"[[-28.13687080053473], [12.5514701827885], [-18.43709879098272]]"
4026,pt_no4026,"[[8.508204419772067], [30.50549188889072], [-4.200000000000008]]"
4027,pt_no4027,"[[3.62803870841514], [48.00675659691488], [-33.84428768879047]]"
4028,pt_no4028,"[[-49.04279759748202], [20.49377525771377], [16.59999999999999]]"
4029,pt_no4029,"[[11.68918938753561], [-14.60355632366711], [-16.67440415367285]]"
4030,pt_no4030,"[[-15.80568181973441], [4.139331439982045], [-0.3047104342068172]]"
4031,pt_no4031,"[[-25.29094664394426], [-36.99324340308559], [-20.58092836879201]]"
4032,pt_no4032,"[[-0.08640558935589482], [29.58554591378033], [15.79999999999999]]"
4033,pt_no4033,"[[-0.139834144674329], [35.24596408492071], [9.831811741538672]]"
4034,pt_no4034,"[[11.68918938753561], [-6.993243403085259], [-13.66025403784444]]"
4035,pt_no4035,"[[-34.46773599858707], [39.7257043343864], [-45.79999999999995]]"
4036,pt_no4036,"[[-24.75600709743325], [28.62242432741904], [10.78096788098565]]"
4037,pt_no4037,"[[-48.31081061246439], [10.66110870564171], [12.81387703856694]]"
4038,pt_no4038,"[[11.68918938753561], [39.79579748774755], [3.796889181336896]]"
4039,pt_no4039,"[[-19.62716892869878], [-12.36254485387134], [-25.79999999999994]]"
4040,pt_no4040,"[[-18.37457501909833], [-16.46461295653349], [-25.79999999999994]]"
4041,pt_no4041,"[[-22.56994676880771], [-15.47820550996309], [-25.79999999999994]]"
4042,pt_no4042,"[[-61.08008527131133], [48.00675659691489], [-16.03999999999999]]"
4043,pt_no4043,"[[-72.17910037857516], [48.00675659691489], [-19.91900828238452]]"
4044,pt_no4044,"[[-61.97106465030877], [48.00675659691489], [-4.6]]"
4045,pt_no4045,"[[-16.62459308389094], [25.52204600096329], [-24.99999999999993]]"
4046,pt_no4046,"[[-12.70162092691572], [26.35845652434134], [-24.99999999999993]]"
4047,pt_no4047,"[[-28.16291648986457], [22.78490430195899], [-25.79999999999993]]"
4048,pt_no4048,"[[-34.19542401988728], [2.113975243400546], [-5.000000000000003]]"
4049,pt_no4049,"[[-36.94972827849077], [-8.943238027939898], [15.79999999999999]]"
4050,pt_no4050,"[[-39.28525453867894], [-11.76721052488035], [15.8]]"
4051,pt_no4051,"[[-40.85014039750457], [-17.95509568765735], [-5.000000000000001]]"
4052,pt_no4052,"[[-5.738263847894544], [-19.53703129259213], [-5.000000000000006]]"
4053,pt_no4053,"[[-8.310810612464309], [-11.99324340308509], [110.5]]"
4054,pt_no4054,"[[-18.31081061246431], [3.006756596914894], [110.5]]"
4055,pt_no4055,"[[-34.44560689102315], [-16.00616384110191], [16.59999999999999]]"
4056,pt_no4056,"[[1.173219292832421], [-28.823041802239], [16.59999999999999]]"
4057,pt_no4057,"[[5.430845966390585], [-29.90621009876601], [16.59999999999999]]"
4058,pt_no4058,"[[-44.35727942854772], [-36.99324340308559], [-17.81619653166405]]"
4059,pt_no4059,"[[-38.48878907402784], [-31.56961029698191], [16.59999999999999]]"
4060,pt_no4060,"[[-43.52535283634883], [-30.08041471841803], [16.59999999999999]]"
4061,pt_no4061,"[[-15.48495698061922], [-13.38294463007741], [-25.79999999999994]]"
4062,pt_no4062,"[[11.68918938753561], [-10.32518770850226], [-29.43411104126531]]"
4063,pt_no4063,"[[2.442303748110607], [-33.41028779090776], [16.59999999999999]]"
4064,pt_no4064,"[[-32.09971789419264], [-1.736178632989564], [-5.000000000000003]]"
4065,pt_no4065,"[[11.68918938753561], [44.3465025590705], [-42.13974596215554]]"
4066,pt_no4066,"[[-44.65055657462], [44.34650255907051], [15.8]]"
4067,pt_no4067,"[[8.02893534969122], [-36.99324340308559], [-21.33974596215563]]"
4068,pt_no4068,"[[13.32477614245548], [48.00675659691488], [75.01301329989313]]"
4069,pt_no4069,"[[-15.36097395934092], [29.53270339123775], [-24.99999999999993]]"
4070,pt_no4070,"[[-7.34388652400267], [-28.50236233423882], [-24.99999999999994]]"
4071,pt_no4071,"[[-7.336993206263703], [48.00675659691488], [58.4871519836572]]"
4072,pt_no4072,"[[-15.0943018764158], [48.00675659691488], [68.3657495795028]]"
4073,pt_no4073,"[[3.872931276887865], [-25.85139832918296], [15.79999999999999]]"
4074,pt_no4074,"[[-23.76757746325187], [-11.28058549676377], [15.79999999999999]]"
4075,pt_no4075,"[[-48.31081061246439], [-10.05356757165705], [-13.31006558111006]]"
4076,pt_no4076,"[[-16.70605459896773], [15.88150657361627], [-9.366476904158905]]"
4077,pt_no4077,"[[-48.31081061246439], [-32.19684935209802], [7.849344106224764]]"
4078,pt_no4078,"[[-24.34093155785798], [5.057075238354425], [-5.000000000000004]]"
4079,pt_no4079,"[[16.68918938753561], [3.006756596914997], [16.59999999999999]]"
4080,pt_no4080,"[[36.93188992647363], [0.4194256419517976], [11.033552262418]]"
4081,pt_no4081,"[[11.68918938753561], [23.00675659691478], [-45.79999999999998]]"
4082,pt_no4082,"[[11.68918938753561], [25.50675659691481], [-41.46987298107777]]"
4083,pt_no4083,"[[11.68918938753561], [28.00675659691481], [-45.79999999999998]]"
4084,pt_no4084,"[[11.68918938753561], [30.50675659691484], [-41.46987298107777]]"
4085,pt_no4085,"[[7.359062368613383], [20.50675659691476], [-45.79999999999997]]"
4086,pt_no4086,"[[-34.91982548205873], [13.00675658491017], [-40.33498514835909]]"
4087,pt_no4087,"[[-12.48824823696251], [17.79388504509813], [-18.67135348775871]]"
4088,pt_no4088,"[[-16.40777306853547], [15.3784696617445], [16.59999999999999]]"
4089,pt_no4089,"[[-27.38389931199202], [21.02841201472398], [-11.46546174508204]]"
4090,pt_no4090,"[[-13.90704282847043], [-6.458019022298572], [-24.99999999999994]]"
4091,pt_no4091,"[[-43.9806835935422], [0.5067565969147267], [-45.79999999999995]]"
4092,pt_no4092,"[[-48.31081061246439], [3.006756596914748], [-45.79999999999998]]"
4093,pt_no4093,"[[-43.9806835935422], [5.506756596914741], [-45.79999999999995]]"
4094,pt_no4094,"[[-0.2242383619146082], [-24.39704222529753], [16.59999999999999]]"
4095,pt_no4095,"[[11.68918938753561], [-9.493243403085202], [12.74100648860981]]"
4096,pt_no4096,"[[-28.56401929594055], [-3.382668104457331], [-11.44267803398123]]"
4097,pt_no4097,"[[-41.7468843342418], [40.20885458932491], [16.59999999999999]]"
4098,pt_no4098,"[[-7.644027153329052], [-19.87822995712372], [-33.29436673109176]]"
4099,pt_no4099,"[[-10.66758968748086], [-23.1314857669779], [-35.44636199506991]]"
4100,pt_no4100,"[[-26.79402055715714], [-14.39031271350648], [-25.79999999999994]]"
4101,pt_no4101,"[[-31.67113240839645], [27.15908065421564], [5.683028147792734]]"
4102,pt_no4102,"[[-3.266399810552401], [-7.613069213868936], [-32.40872445491839]]"
4103,pt_no4103,"[[-16.01500439515936], [-36.99324340308559], [-16.5442875516849]]"
4104,pt_no4104,"[[3.737977034043261], [-3.422751853435341], [-16.94802889792793]]"
4105,pt_no4105,"[[-45.94368315235742], [-16.5132548866577], [16.59999999999999]]"
4106,pt_no4106,"[[-8.270684951123783], [-36.99324340308519], [7.464643600707671]]"
4107,pt_no4107,"[[-27.80201002168284], [38.64803302485705], [-35.29889097333129]]"
4108,pt_no4108,"[[-34.76056564396605], [40.45950571685463], [-38.11738255586386]]"
4109,pt_no4109,"[[-41.58004248834081], [-8.838786581332023], [-4.200000000000001]]"
4110,pt_no4110,"[[11.68918938753561], [33.00675659691483], [-45.79999999999998]]"
4111,pt_no4111,"[[-20.63863542508872], [-8.411186967290782], [-4.200000000000005]]"
4112,pt_no4112,"[[-22.39515984526536], [31.74885876967022], [15.79999999999999]]"
4113,pt_no4113,"[[11.68918938753561], [35.50322545584744], [-41.52711158813275]]"
4114,pt_no4114,"[[-18.90944209089056], [-9.83949119985923], [5.799999999999997]]"
4115,pt_no4115,"[[-19.43724626396823], [-4.3742283713619], [9.496684430593021]]"
4116,pt_no4116,"[[3.497064227764614], [22.96172776827271], [-25.79999999999993]]"
4117,pt_no4117,"[[-19.62716892869879], [-12.3625448538713], [-24.99999999999994]]"
4118,pt_no4118,"[[-12.69652423969223], [38.25240338775145], [-4.200000000000006]]"
4119,pt_no4119,"[[-16.06657400771202], [41.07319699465481], [-4.200000000000005]]"
4120,pt_no4120,"[[-2.715599198449482], [-16.25193168371947], [-24.99999999999994]]"
4121,pt_no4121,"[[-5.738263847894627], [-19.53703129259205], [-24.99999999999994]]"
4122,pt_no4122,"[[4.208917655792114], [22.29166979463862], [16.59999999999999]]"
4123,pt_no4123,"[[5.584391768829274], [25.71632250131223], [16.59999999999999]]"
4124,pt_no4124,"[[1.855453069622062], [25.98371993948886], [16.59999999999999]]"
4125,pt_no4125,"[[-31.93362104958309], [24.50249806244206], [-24.99999999999993]]"
4126,pt_no4126,"[[-28.9577526869367], [16.01475489620817], [-5.000000000000003]]"
4127,pt_no4127,"[[8.68417418628217], [27.94390006700392], [16.59999999999999]]"
4128,pt_no4128,"[[-15.48495698061917], [-13.38294463007743], [-5.000000000000004]]"
4129,pt_no4129,"[[-31.93188502890366], [24.50156247877797], [-25.79999999999993]]"
4130,pt_no4130,"[[-5.772676142027652], [24.32115179895081], [-24.99999999999993]]"
4131,pt_no4131,"[[-20.28434227690152], [30.69415856596577], [2.772504818091062]]"
4132,pt_no4132,"[[-5.83806607775227], [-36.99324340308519], [4.28906606949989]]"
4133,pt_no4133,"[[4.085148979013342], [-20.24492470955632], [3.409807958343487]]"
4134,pt_no4134,"[[6.409692590386003], [26.6807566391827], [-34.41473055370501]]"
4135,pt_no4135,"[[-9.84355913366306], [35.1897090086232], [-4.200000000000006]]"
4136,pt_no4136,"[[-7.245566044537323], [31.84785993298756], [-4.200000000000006]]"
4137,pt_no4137,"[[-28.1633298281215], [22.78512705997433], [-24.99999999999993]]"
4138,pt_no4138,"[[1.702954271783089], [48.00675659691488], [-37.4743392012072]]"
4139,pt_no4139,"[[-13.31269654239946], [-13.3318520746666], [-38.13528002886178]]"
4140,pt_no4140,"[[-40.09977068508715], [48.00675659691489], [3.810401016407543]]"
4141,pt_no4141,"[[2.247497057305537], [3.421493478089968], [16.59999999999999]]"
4142,pt_no4142,"[[4.113842470591995], [16.78908847604914], [-33.28014970804944]]"
4143,pt_no4143,"[[-48.31081061246439], [8.006756596914762], [-45.79999999999998]]"
4144,pt_no4144,"[[-43.9806835935422], [10.50675659691476], [-45.79999999999995]]"
4145,pt_no4145,"[[-19.53268564509329], [19.14311076191187], [9.56458008868071]]"
4146,pt_no4146,"[[-65.42997797800663], [48.00675659691489], [-34.30555797669233]]"
4147,pt_no4147,"[[-16.2104488465421], [35.60770922088094], [16.59999999999999]]"
4148,pt_no4148,"[[-1.72801121095674], [14.3629169225364], [-24.99999999999993]]"
4149,pt_no4149,"[[-36.94972827849074], [-8.94323802793997], [-5.000000000000002]]"
4150,pt_no4150,"[[-39.28417326294617], [-11.76713693557303], [-5.000000000000002]]"
4151,pt_no4151,"[[-17.99992148064266], [0.5067565967753538], [-45.79999999999996]]"
4152,pt_no4152,"[[-48.31081061246439], [5.506756596914833], [-32.80961894323336]]"
4153,pt_no4153,"[[-48.31081061246439], [10.50675659691477], [-30.13012701892218]]"
4154,pt_no4154,"[[11.68918938753561], [39.79605068717854], [-17.00487682188463]]"
4155,pt_no4155,"[[11.68918938753561], [43.5332333867153], [-12.85861200469208]]"
4156,pt_no4156,"[[-1.727880337722091], [14.36125533590575], [-4.200000000000007]]"
4157,pt_no4157,"[[-39.3809625057028], [-4.516003739400538], [-38.70592155347936]]"
4158,pt_no4158,"[[4.189189387535603], [43.67662957799268], [-5.000000000000008]]"
4159,pt_no4159,"[[-0.900027845495778], [42.94225266913415], [-5.000000000000007]]"
4160,pt_no4160,"[[-43.87433630387595], [-4.756114857869292], [-5.000000000000001]]"
4161,pt_no4161,"[[-35.82894494031332], [5.743536861850572], [-25.79999999999993]]"
4162,pt_no4162,"[[-12.46074793460888], [4.801822057190188], [-18.59489490587165]]"
4163,pt_no4163,"[[-15.90134298652524], [-24.49340331182591], [16.59999999999999]]"
4164,pt_no4164,"[[-36.17819069461295], [-24.09564298992966], [-4.200000000000002]]"
4165,pt_no4165,"[[-33.46039284649846], [-36.99324340308519], [8.422368047480411]]"
4166,pt_no4166,"[[-18.97491978304249], [18.13949212810169], [16.59999999999999]]"
4167,pt_no4167,"[[-51.15658540392921], [-41.99324340308511], [45.57632624836542]]"
4168,pt_no4168,"[[-48.31081061246439], [-1.993243403085266], [-45.79999999999998]]"
4169,pt_no4169,"[[-48.31081061246439], [-6.993243403085284], [-45.79999999999998]]"
4170,pt_no4170,"[[-30.99031698009598], [23.0067534181613], [-45.79999999999996]]"
4171,pt_no4171,"[[-48.57059597779576], [-29.41576231909477], [16.59999999999999]]"
4172,pt_no4172,"[[-9.390986525935764], [39.36664390830692], [16.59999999999999]]"
4173,pt_no4173,"[[-48.31081061246439], [39.56119444295311], [-37.82147585519034]]"
4174,pt_no4174,"[[-48.31081061246439], [43.1692211796199], [-33.80141188254981]]"
4175,pt_no4175,"[[-12.80258291749027], [48.00675659691488], [32.06771419622705]]"
4176,pt_no4176,"[[-13.66979452429078], [28.00675658300464], [-45.79999999999996]]"
4177,pt_no4177,"[[-17.73481868035283], [21.66259158200164], [-25.79999999999993]]"
4178,pt_no4178,"[[-15.08633584972952], [18.79213868122619], [-25.79999999999993]]"
4179,pt_no4179,"[[-18.80327241864391], [17.97874740394337], [-25.79999999999993]]"
4180,pt_no4180,"[[-33.88358099144466], [-41.99324340308512], [25.03525789888047]]"
4181,pt_no4181,"[[-4.179436671429212], [-12.02309510920966], [-24.99999999999994]]"
4182,pt_no4182,"[[-35.51618261848786], [10.08318881218748], [16.59999999999999]]"
4183,pt_no4183,"[[-6.908202073111958], [18.23838595883606], [-14.99999999999996]]"
4184,pt_no4184,"[[-17.42072687663917], [11.90646824564241], [-5.000000000000004]]"
4185,pt_no4185,"[[12.60499724934125], [-15.09628846594853], [16.59999999999999]]"
4186,pt_no4186,"[[-14.25422727694054], [-17.44293867726091], [-4.200000000000006]]"
4187,pt_no4187,"[[-48.31081061246439], [37.88030437041441], [-33.91006315290674]]"
4188,pt_no4188,"[[-40.81512188531571], [39.57609849539587], [-33.44403351788804]]"
4189,pt_no4189,"[[-1.252246887014767], [-20.51277502369201], [-5.000000000000007]]"
4190,pt_no4190,"[[-40.51414823921058], [13.11119307156607], [2.644153256156001]]"
4191,pt_no4191,"[[-11.18055880521884], [19.54074347047165], [-24.99999999999993]]"
4192,pt_no4192,"[[-8.176717325348182], [39.76329139505898], [-25.79999999999993]]"
4193,pt_no4193,"[[-66.18444404759869], [-41.99324340308511], [90.21318947380895]]"
4194,pt_no4194,"[[-19.53151924307677], [39.46578563693562], [-25.79999999999992]]"
4195,pt_no4195,"[[-24.18659113262715], [-12.94800102112341], [2.527764416579911]]"
4196,pt_no4196,"[[-23.32229271038818], [-41.99324340308512], [78.42515011376884]]"
4197,pt_no4197,"[[-32.86736638560672], [-23.13361407838758], [5.79994815349751]]"
4198,pt_no4198,"[[-19.33892527754427], [-28.67646475324641], [-25.79999999999994]]"
4199,pt_no4199,"[[-9.379895770129686], [35.45552928758496], [-45.79999999999996]]"
4200,pt_no4200,"[[-13.59798953175024], [38.71467824240858], [-45.79999999999996]]"
4201,pt_no4201,"[[-13.66979446108682], [33.00675659691488], [-45.79999999999996]]"
4202,pt_no4202,"[[11.68918938753561], [3.006756596914641], [-16.3397459621558]]"
4203,pt_no4203,"[[-14.25422727694063], [-17.4429386772609], [15.79999999999999]]"
4204,pt_no4204,"[[-36.13038943055825], [24.31984637539179], [15.79999999999999]]"
4205,pt_no4205,"[[-20.81081061246439], [-36.99324340308559], [-17.99038105676658]]"
4206,pt_no4206,"[[-8.371913358654425], [13.27308399431656], [9.471560991608666]]"
4207,pt_no4207,"[[-44.46214925552712], [0.557427397207384], [15.8]]"
4208,pt_no4208,"[[-40.53739717100974], [-1.202777303780238], [15.8]]"
4209,pt_no4209,"[[-31.02876154934984], [-13.37129510560085], [-25.79999999999994]]"
4210,pt_no4210,"[[-32.34864368650767], [-9.326347988763374], [-25.79999999999994]]"
4211,pt_no4211,"[[-30.9100165724356], [48.00675659691488], [-28.76571380432635]]"
4212,pt_no4212,"[[-35.64990617939407], [44.55165313080654], [-25.79999999999992]]"
4213,pt_no4213,"[[-50.15177049155028], [-22.26969341831437], [113.5]]"
4214,pt_no4214,"[[-61.14348818823674], [3.006756596914897], [113.5]]"
4215,pt_no4215,"[[-13.65959203065853], [-21.85597172397476], [-45.79999999999996]]"
4216,pt_no4216,"[[-17.07467189023937], [-41.99324340308512], [37.12371971752869]]"
4217,pt_no4217,"[[-26.66017551785337], [10.50675659691482], [-45.79999999999996]]"
4218,pt_no4218,"[[7.549598695102489], [40.44091975071952], [-25.79999999999993]]"
4219,pt_no4219,"[[-9.040541887815184], [22.010089902753], [16.59999999999999]]"
4220,pt_no4220,"[[9.044224055940411], [-37.99703298695495], [16.59999999999999]]"
4221,pt_no4221,"[[9.335363656263581], [-41.99324340308512], [21.03318121565112]]"
4222,pt_no4222,"[[13.02363361876049], [-38.32768763430978], [16.59999999999999]]"
4223,pt_no4223,"[[0.2609929914853311], [-12.97737715192302], [-24.99999999999994]]"
4224,pt_no4224,"[[-23.92543691895106], [16.44127412937561], [5.800000137094885]]"
4225,pt_no4225,"[[-27.30140138093997], [3.258500631362874], [-11.34591098567256]]"
4226,pt_no4226,"[[-13.66979446108681], [-16.99324340308524], [-45.79999999999996]]"
4227,pt_no4227,"[[-13.61206305380943], [-36.99324340308559], [-13.13583273299574]]"
4228,pt_no4228,"[[-8.829167034282603], [13.13592195895966], [-5.000000000000005]]"
4229,pt_no4229,"[[-8.829167034282584], [13.13592195895965], [15.79999999999999]]"
4230,pt_no4230,"[[-5.810810612464396], [48.00675659691488], [-34.09875242806504]]"
4231,pt_no4231,"[[-0.8108106124643939], [48.00675659691488], [-32.80961894323338]]"
4232,pt_no4232,"[[-5.810810612464396], [48.00675659691488], [-30.13012701892211]]"
4233,pt_no4233,"[[-13.89308926989698], [22.54476662436406], [-25.79999999999993]]"
4234,pt_no4234,"[[-19.78213312183546], [1.536899886191826], [-4.200000000000005]]"
4235,pt_no4235,"[[-2.777990600481958], [-5.335998103779836], [-24.99999999999994]]"
4236,pt_no4236,"[[-8.145215394895509], [8.101499851244661], [5.799999999999986]]"
4237,pt_no4237,"[[-18.37457501909833], [-16.46461295653343], [-24.99999999999994]]"
4238,pt_no4238,"[[-41.58004248834091], [-8.838786581331973], [-24.99999999999993]]"
4239,pt_no4239,"[[9.593829082313299], [-18.38407902555175], [-123.5]]"
