,pt_no,coordinate
4334,pt_no4334,"[[-53.31081061246439], [48.00675659691489], [-35.79999999999995]]"
4335,pt_no4335,"[[41.68918938753571], [-41.99324340308513], [113.5]]"
4336,pt_no4336,"[[51.68918938753572], [-41.99324340308513], [-54.37499999999957]]"
4337,pt_no4337,"[[51.68918938753572], [-41.99324340308513], [-64.24999999999966]]"
4338,pt_no4338,"[[11.68918938753561], [-36.99324340308539], [-25.8]]"
4339,pt_no4339,"[[11.68918938753561], [-36.99324340308519], [15.79999999999999]]"
4340,pt_no4340,"[[-48.31081061246439], [-36.99324340308559], [-5.000000000000002]]"
4341,pt_no4341,"[[-48.31081061246439], [48.00675659691488], [-25.79999999999997]]"
4342,pt_no4342,"[[16.68918938753561], [48.00675659691487], [-25.79999999999997]]"
4343,pt_no4343,"[[-38.31081061246439], [-36.99324340308519], [5.799999999999995]]"
4344,pt_no4344,"[[-28.31081061246439], [-36.99324340308519], [5.799999999999994]]"
4345,pt_no4345,"[[-48.31081061246439], [-8.659910069751831], [5.799999999999996]]"
4346,pt_no4346,"[[1.689189387535606], [48.00675659691488], [-14.99999999999993]]"
4347,pt_no4347,"[[-38.31081061246439], [-36.99324340308539], [-15.79999999999999]]"
4348,pt_no4348,"[[-28.31081061246439], [-36.99324340308539], [-15.79999999999999]]"
4349,pt_no4349,"[[1.689189387535606], [48.00675659691488], [5.799999999999993]]"
4350,pt_no4350,"[[-48.31081061246439], [48.00675659691488], [15.8]]"
4351,pt_no4351,"[[-42.80900922653673], [48.00675659691489], [-30.29819861407229]]"
4352,pt_no4352,"[[11.68918938753561], [48.00675659691488], [-5.000000000000011]]"
4353,pt_no4353,"[[6.156645008837383], [48.00675659691488], [-9.467455621301742]]"
4354,pt_no4354,"[[-88.3108106124643], [-41.9932434030851], [-74.12500000000009]]"
4355,pt_no4355,"[[-48.31081061246439], [48.0067565969149], [-15.0]]"
4356,pt_no4356,"[[-48.31081061246439], [42.17299435430903], [-8.950212202971013]]"
4357,pt_no4357,"[[16.68918938753561], [48.00675659691487], [15.79999999999999]]"
4358,pt_no4358,"[[-48.31081061246439], [48.00675659691488], [-5.000000000000002]]"
4359,pt_no4359,"[[-48.31081061246439], [-36.99324340308539], [-25.79999999999999]]"
4360,pt_no4360,"[[-48.31081061246439], [-36.99324340308519], [15.8]]"
4361,pt_no4361,"[[3.929281764933567], [-36.99324340308559], [-7.240092377397969]]"
4362,pt_no4362,"[[11.68918938753561], [-30.1819556945417], [-1.973006292637068]]"
4363,pt_no4363,"[[11.68918938753561], [-36.99324340308559], [-5.000000000000011]]"
4364,pt_no4364,"[[51.68918938753575], [48.00675659691487], [-44.49999999999955]]"
4365,pt_no4365,"[[-11.08458935856164], [-26.4512848129941], [-123.5]]"
4366,pt_no4366,"[[-38.31081061246427], [48.00675659691488], [-123.5]]"
4367,pt_no4367,"[[11.68918938753561], [42.17299435430901], [19.75021220297099]]"
4368,pt_no4368,"[[11.68918938753561], [48.00675659691488], [15.79999999999999]]"
4369,pt_no4369,"[[16.68918938753561], [-41.99324340308524], [-14.99999999999998]]"
4370,pt_no4370,"[[16.68918938753561], [48.00675659691488], [-14.99999999999997]]"
4371,pt_no4371,"[[20.39302798872092], [48.00675659691488], [-12.06994973417703]]"
4372,pt_no4372,"[[1.689189387535606], [-36.99324340308559], [4.999999999999989]]"
4373,pt_no4373,"[[-28.31081061246429], [-41.99324340308512], [-123.5]]"
4374,pt_no4374,"[[-33.31081061246429], [-41.99324340308512], [-114.8397459621556]]"
4375,pt_no4375,"[[-38.31081061246429], [-41.99324340308512], [-123.5]]"
4376,pt_no4376,"[[51.68918938753571], [-41.99324340308513], [44.37500000000016]]"
4377,pt_no4377,"[[-48.31081061246439], [48.0067565969149], [4.999999999999998]]"
4378,pt_no4378,"[[-88.3108106124643], [-31.9932434030851], [-123.5]]"
4379,pt_no4379,"[[51.68918938753574], [48.00675659691487], [44.37500000000016]]"
4380,pt_no4380,"[[-48.31081061246439], [-36.99324340308539], [-35.79999999999999]]"
4381,pt_no4381,"[[11.68918938753561], [38.56231215247043], [5.799999999999988]]"
4382,pt_no4382,"[[-27.41144240206955], [8.006756596915128], [5.799999999999996]]"
4383,pt_no4383,"[[-52.33140096193758], [-41.99324340308511], [104.1337258769918]]"
4384,pt_no4384,"[[-58.31081061246429], [-41.99324340308511], [113.5]]"
4385,pt_no4385,"[[-48.3108106124643], [-41.99324340308511], [113.5]]"
4386,pt_no4386,"[[-28.31081061246431], [-11.9932434030851], [113.5]]"
4387,pt_no4387,"[[-28.31081061246431], [-1.993243403085117], [113.5]]"
4388,pt_no4388,"[[-53.31081061246439], [-41.99324340308515], [-15.79999999999997]]"
4389,pt_no4389,"[[-48.31081061246439], [38.5623121524704], [-15.79999999999997]]"
4390,pt_no4390,"[[-53.31081061246439], [-41.99324340308504], [25.8]]"
4391,pt_no4391,"[[-28.31081061246432], [48.00675659691488], [110.5]]"
4392,pt_no4392,"[[-28.3108106124643], [-41.9932434030851], [110.5]]"
4393,pt_no4393,"[[-48.31081061246439], [-18.10435451419628], [5.799999999999996]]"
4394,pt_no4394,"[[-48.31081061246439], [-27.54879895864073], [5.799999999999996]]"
4395,pt_no4395,"[[-38.5257854398621], [-21.00287929012448], [5.799999999999998]]"
4396,pt_no4396,"[[-48.31081061246439], [-22.82657673641851], [13.9791288135197]]"
4397,pt_no4397,"[[-53.31081061246439], [48.00675659691489], [15.8]]"
4398,pt_no4398,"[[-88.31081061246428], [48.0067565969149], [24.62499999999957]]"
4399,pt_no4399,"[[-48.31081061246439], [-36.99324340308539], [-15.79999999999999]]"
4400,pt_no4400,"[[-42.80900922653676], [-36.99324340308539], [-21.30180138592763]]"
4401,pt_no4401,"[[-28.31081061246432], [28.00675659691489], [113.5]]"
4402,pt_no4402,"[[4.547574300507023], [-30.00342873577424], [4.999999999999992]]"
4403,pt_no4403,"[[11.68918938753561], [-36.99324340308559], [4.999999999999988]]"
4404,pt_no4404,"[[6.187388001607964], [-36.99324340308559], [-0.5018013859276529]]"
4405,pt_no4405,"[[11.68918938753561], [38.5623121524704], [-15.79999999999998]]"
4406,pt_no4406,"[[2.484790272744306], [35.08603430888885], [-15.79999999999993]]"
4407,pt_no4407,"[[1.689189387535606], [48.00675659691488], [4.999999999999994]]"
4408,pt_no4408,"[[11.68918938753561], [19.67342326358138], [4.999999999999988]]"
4409,pt_no4409,"[[51.68918938753572], [38.00675659691487], [-123.5]]"
4410,pt_no4410,"[[11.68918938753561], [38.56231215247043], [25.79999999999999]]"
4411,pt_no4411,"[[-88.3108106124643], [-41.9932434030851], [83.87499999999983]]"
4412,pt_no4412,"[[-53.31081061246439], [48.00675659691489], [-14.99999999999996]]"
4413,pt_no4413,"[[-88.31081061246428], [48.0067565969149], [-14.87500000000028]]"
4414,pt_no4414,"[[16.68918938753561], [-41.99324340308504], [5.799999999999989]]"
4415,pt_no4415,"[[-38.31081061246439], [48.00675659691489], [5.799999999999998]]"
4416,pt_no4416,"[[11.68918938753561], [10.22897881913687], [4.999999999999988]]"
4417,pt_no4417,"[[11.68918938753561], [0.7845343746923845], [4.999999999999988]]"
4418,pt_no4418,"[[11.68918938753561], [5.506756596914656], [0.03278518821768905]]"
4419,pt_no4419,"[[-48.31081061246439], [-18.10435451419657], [4.999999999999998]]"
4420,pt_no4420,"[[-48.31081061246439], [-8.659910069752073], [4.999999999999998]]"
4421,pt_no4421,"[[-48.31081061246439], [0.7845343746925195], [-35.79999999999998]]"
4422,pt_no4422,"[[-48.31081061246439], [10.22897881913699], [-35.79999999999998]]"
4423,pt_no4423,"[[16.68918938753561], [-31.99324340308552], [4.999999999999988]]"
4424,pt_no4424,"[[-53.31081061246439], [40.31444890460713], [-2.692307692307709]]"
4425,pt_no4425,"[[51.68918938753574], [48.00675659691487], [24.62500000000021]]"
4426,pt_no4426,"[[-48.31081061246439], [-18.10435451419644], [-15.79999999999998]]"
4427,pt_no4427,"[[-48.31081061246439], [-8.659910069751962], [-15.79999999999998]]"
4428,pt_no4428,"[[-48.31081061246439], [-13.38213229197419], [-20.76721481178225]]"
4429,pt_no4429,"[[-88.31081061246428], [48.0067565969149], [93.74999999999986]]"
4430,pt_no4430,"[[-48.31081061246439], [10.22897881913698], [-15.79999999999998]]"
4431,pt_no4431,"[[-48.31081061246439], [0.7845343746925124], [-15.79999999999998]]"
4432,pt_no4432,"[[-48.31081061246439], [10.22897881913691], [4.999999999999998]]"
4433,pt_no4433,"[[-48.31081061246439], [0.78453437469242], [4.999999999999998]]"
4434,pt_no4434,"[[-48.31081061246439], [0.7845343746926261], [25.8]]"
4435,pt_no4435,"[[-20.80476981989935], [11.13408252678722], [4.999999999999996]]"
4436,pt_no4436,"[[-48.31081061246439], [29.11786770802598], [25.8]]"
4437,pt_no4437,"[[-38.31081061246439], [48.00675659691489], [25.8]]"
4438,pt_no4438,"[[-28.31081061246439], [48.00675659691488], [25.79999999999999]]"
4439,pt_no4439,"[[-8.310810612464394], [48.00675659691488], [-15.79999999999992]]"
4440,pt_no4440,"[[1.689189387535606], [48.00675659691488], [-15.79999999999993]]"
4441,pt_no4441,"[[-48.31081061246439], [-27.54879895864108], [4.999999999999998]]"
4442,pt_no4442,"[[-48.31081061246439], [-36.99324340308519], [5.799999999999996]]"
4443,pt_no4443,"[[-88.3108106124643], [-41.9932434030851], [93.74999999999986]]"
4444,pt_no4444,"[[-88.3108106124643], [-41.9932434030851], [103.6249999999999]]"
4445,pt_no4445,"[[16.68918938753561], [-41.99324340308504], [25.79999999999999]]"
4446,pt_no4446,"[[16.68918938753561], [-41.99324340308489], [26.59999999999999]]"
4447,pt_no4447,"[[-38.3108106124643], [-41.99324340308511], [113.5]]"
4448,pt_no4448,"[[-88.3108106124643], [-41.9932434030851], [-44.50000000000018]]"
4449,pt_no4449,"[[11.68918938753561], [48.00675659691488], [-25.79999999999997]]"
4450,pt_no4450,"[[11.68918938753561], [-8.659910069751845], [5.799999999999988]]"
4451,pt_no4451,"[[-48.31081061246439], [19.67342326358141], [4.999999999999998]]"
4452,pt_no4452,"[[-48.31081061246439], [29.11786770802591], [4.999999999999998]]"
4453,pt_no4453,"[[-40.13168179894465], [24.39564548580368], [4.999999999999998]]"
4454,pt_no4454,"[[-48.31081061246439], [19.67342326358146], [-15.79999999999997]]"
4455,pt_no4455,"[[-48.31081061246439], [29.11786770802593], [-15.79999999999997]]"
4456,pt_no4456,"[[16.68918938753561], [-41.99324340308524], [4.999999999999989]]"
4457,pt_no4457,"[[51.68918938753571], [-41.99324340308513], [4.875000000000284]]"
4458,pt_no4458,"[[-53.31081061246439], [-41.99324340308514], [-35.79999999999997]]"
4459,pt_no4459,"[[-38.31081061246439], [-36.99324340308559], [-15.0]]"
4460,pt_no4460,"[[-88.31081061246428], [48.0067565969149], [83.87499999999983]]"
4461,pt_no4461,"[[-88.31081061246428], [48.0067565969149], [73.99999999999977]]"
4462,pt_no4462,"[[-88.31081061246428], [48.0067565969149], [-93.87500000000004]]"
4463,pt_no4463,"[[-88.31081061246428], [48.0067565969149], [-84.00000000000006]]"
4464,pt_no4464,"[[-53.31081061246439], [-41.99324340308559], [-5.000000000000002]]"
4465,pt_no4465,"[[16.68918938753561], [48.00675659691488], [5.799999999999988]]"
4466,pt_no4466,"[[51.68918938753574], [48.00675659691487], [4.875000000000284]]"
4467,pt_no4467,"[[51.68918938753574], [48.00675659691487], [-4.999999999999687]]"
4468,pt_no4468,"[[51.68918938753574], [48.00675659691487], [14.75000000000024]]"
4469,pt_no4469,"[[-88.31081061246428], [48.0067565969149], [34.49999999999955]]"
4470,pt_no4470,"[[-53.31081061246439], [-41.99324340308489], [26.6]]"
4471,pt_no4471,"[[-88.3108106124643], [-41.9932434030851], [-14.87500000000028]]"
4472,pt_no4472,"[[51.68918938753572], [-41.99324340308513], [-34.62499999999957]]"
4473,pt_no4473,"[[51.68918938753571], [-41.99324340308513], [24.62500000000021]]"
4474,pt_no4474,"[[-88.31081061246428], [48.0067565969149], [-74.12500000000009]]"
4475,pt_no4475,"[[-88.3108106124643], [-41.9932434030851], [54.24999999999966]]"
4476,pt_no4476,"[[-48.31081061246439], [-8.659910069751824], [25.8]]"
4477,pt_no4477,"[[-19.78165400231811], [1.56257065125461], [25.79999999999999]]"
4478,pt_no4478,"[[51.68918938753572], [28.00675659691487], [113.5]]"
4479,pt_no4479,"[[11.68918938753561], [29.11786770802593], [-15.79999999999998]]"
4480,pt_no4480,"[[-53.31081061246439], [-41.99324340308524], [-14.99999999999997]]"
4481,pt_no4481,"[[-8.310810612464394], [-36.99324340308539], [-35.8]]"
4482,pt_no4482,"[[16.68918938753561], [48.00675659691488], [4.999999999999989]]"
4483,pt_no4483,"[[51.68918938753571], [-31.99324340308513], [113.5]]"
4484,pt_no4484,"[[-27.38545836957765], [8.006756596915132], [-14.99999999999993]]"
4485,pt_no4485,"[[51.68918938753575], [48.00675659691487], [-103.7499999999999]]"
4486,pt_no4486,"[[51.68918938753575], [48.00675659691487], [-113.6249999999999]]"
4487,pt_no4487,"[[51.68918938753571], [-41.99324340308513], [93.75000000000003]]"
4488,pt_no4488,"[[51.68918938753571], [-33.44124254071382], [88.81250000000003]]"
4489,pt_no4489,"[[16.68918938753559], [-41.99324340308489], [-36.59999999999997]]"
4490,pt_no4490,"[[11.68918938753561], [0.7845343746926119], [5.799999999999988]]"
4491,pt_no4491,"[[-23.31081061246439], [48.00675659691488], [26.59999999999999]]"
4492,pt_no4492,"[[-28.31081061246439], [39.3465025590705], [26.59999999999999]]"
4493,pt_no4493,"[[-66.00569170029145], [-41.99324340308511], [12.89481371793923]]"
4494,pt_no4494,"[[11.68918938753561], [-36.99324340308559], [-15.00000000000001]]"
4495,pt_no4495,"[[-88.31081061246428], [38.0067565969149], [-123.5]]"
4496,pt_no4496,"[[41.68918938753572], [48.00675659691487], [113.5]]"
4497,pt_no4497,"[[-88.3108106124643], [-41.9932434030851], [-24.75000000000024]]"
4498,pt_no4498,"[[11.68918938753561], [10.22897881913707], [25.79999999999999]]"
4499,pt_no4499,"[[11.68918938753561], [19.67342326358153], [25.79999999999999]]"
4500,pt_no4500,"[[-53.31081061246439], [48.00675659691489], [26.6]]"
4501,pt_no4501,"[[-78.3108106124643], [-41.9932434030851], [113.5]]"
4502,pt_no4502,"[[-88.3108106124643], [-31.9932434030851], [113.5]]"
4503,pt_no4503,"[[-48.31081061246439], [10.22897881913707], [5.799999999999996]]"
4504,pt_no4504,"[[41.68918938753573], [48.00675659691487], [-123.5]]"
4505,pt_no4505,"[[-53.31081061246439], [18.00675659691485], [25.8]]"
4506,pt_no4506,"[[51.68918938753573], [41.272732851767], [-10.11621823167597]]"
4507,pt_no4507,"[[-78.31081061246428], [48.0067565969149], [113.5]]"
4508,pt_no4508,"[[51.68918938753571], [-41.99324340308513], [103.625]]"
4509,pt_no4509,"[[31.68918938753573], [48.00675659691488], [-123.5]]"
4510,pt_no4510,"[[11.68918938753561], [10.22897881913707], [5.799999999999988]]"
4511,pt_no4511,"[[-48.31081061246439], [38.5623121524704], [4.999999999999998]]"
4512,pt_no4512,"[[-88.3108106124643], [-41.9932434030851], [24.62499999999957]]"
4513,pt_no4513,"[[-48.31081061246439], [-36.99324340308519], [25.8]]"
4514,pt_no4514,"[[-28.31081061246432], [38.00675659691488], [113.5]]"
4515,pt_no4515,"[[-48.31081061246439], [-27.54879895864091], [-15.79999999999999]]"
4516,pt_no4516,"[[16.68918938753561], [38.00675659691483], [-15.00000000000001]]"
4517,pt_no4517,"[[11.68918938753561], [-27.54879895864107], [4.999999999999988]]"
4518,pt_no4518,"[[1.689189387535606], [-36.99324340308559], [-15.00000000000001]]"
4519,pt_no4519,"[[-53.31081061246439], [-21.9932434030853], [-15.79999999999998]]"
4520,pt_no4520,"[[15.61223784166804], [-21.99324340308613], [-123.5]]"
4521,pt_no4521,"[[-38.31081061246439], [48.00675659691489], [4.999999999999999]]"
4522,pt_no4522,"[[-32.73193220699968], [39.68071816229362], [-35.79999999999995]]"
4523,pt_no4523,"[[6.689189387535599], [-41.99324340308489], [-36.59999999999997]]"
4524,pt_no4524,"[[-88.3108106124643], [-41.9932434030851], [-54.37500000000016]]"
4525,pt_no4525,"[[-8.310810612464394], [48.00675659691488], [25.79999999999999]]"
4526,pt_no4526,"[[1.689189387535606], [48.00675659691488], [25.79999999999999]]"
4527,pt_no4527,"[[-29.45459728879436], [6.734542752684764], [4.999999999999997]]"
4528,pt_no4528,"[[-34.90876363014797], [4.980935691037281], [-35.79999999999995]]"
4529,pt_no4529,"[[2.200396312805271], [10.5925193389948], [4.999999999999993]]"
4530,pt_no4530,"[[-38.31081061246439], [-36.99324340308519], [25.79999999999999]]"
4531,pt_no4531,"[[51.68918938753572], [-41.99324340308513], [-74.12499999999969]]"
4532,pt_no4532,"[[22.57310361073591], [-41.99324340308512], [-30.21090272924235]]"
4533,pt_no4533,"[[-23.35609321815421], [48.00675659691488], [-53.93692022596481]]"
4534,pt_no4534,"[[51.68918938753572], [38.00675659691487], [113.5]]"
4535,pt_no4535,"[[-29.21696899650705], [-14.58496766130203], [25.79999999999999]]"
4536,pt_no4536,"[[-28.31081061246439], [48.00675659691488], [-14.99999999999992]]"
4537,pt_no4537,"[[51.68918938753571], [-19.41450859739967], [97.83198846243147]]"
4538,pt_no4538,"[[-27.92207333136773], [0.2651420832058022], [4.999999999999997]]"
4539,pt_no4539,"[[-29.03723657322051], [20.12654382384626], [25.79999999999999]]"
4540,pt_no4540,"[[-36.55665191513297], [48.00675659691488], [107.4907844819961]]"
4541,pt_no4541,"[[19.27657979010919], [-41.99324340308512], [-40.97182272670968]]"
4542,pt_no4542,"[[-70.60656242761704], [-41.99324340308511], [40.9167901311622]]"
4543,pt_no4543,"[[11.68918938753561], [-8.659910069751973], [-15.79999999999999]]"
4544,pt_no4544,"[[51.68918938753572], [-41.99324340308513], [-93.87499999999983]]"
4545,pt_no4545,"[[-8.310810612464394], [-36.99324340308519], [25.79999999999999]]"
4546,pt_no4546,"[[-18.31081061246439], [-36.99324340308519], [25.79999999999999]]"
4547,pt_no4547,"[[11.68918938753561], [-8.659910069752101], [-15.00000000000001]]"
4548,pt_no4548,"[[-61.50152320341655], [48.00675659691489], [30.31408731753388]]"
4549,pt_no4549,"[[-28.31081061246439], [-36.99324340308519], [25.79999999999999]]"
4550,pt_no4550,"[[-18.31081061246439], [-36.99324340308539], [-15.79999999999999]]"
4551,pt_no4551,"[[21.68918938753571], [-41.99324340308512], [113.5]]"
4552,pt_no4552,"[[31.68918938753571], [-41.99324340308512], [113.5]]"
4553,pt_no4553,"[[-13.3108106124644], [48.00675659691488], [-36.59999999999996]]"
4554,pt_no4554,"[[-3.310810612464401], [48.00675659691488], [-36.59999999999997]]"
4555,pt_no4555,"[[-18.31081061246439], [48.00675659691488], [-15.79999999999992]]"
4556,pt_no4556,"[[-28.31081061246439], [48.00675659691488], [5.799999999999997]]"
4557,pt_no4557,"[[-28.31081061246439], [48.00675659691488], [-35.79999999999996]]"
4558,pt_no4558,"[[1.689189387535606], [-36.99324340308539], [-35.8]]"
4559,pt_no4559,"[[-48.31081061246439], [10.22897881913691], [-15.0]]"
4560,pt_no4560,"[[-23.58272196668348], [-28.48997745879514], [-15.79999999999994]]"
4561,pt_no4561,"[[26.68918938753568], [4.705486407692931], [113.5]]"
4562,pt_no4562,"[[-38.31081061246439], [-36.99324340308559], [4.999999999999995]]"
4563,pt_no4563,"[[6.689189387535599], [48.00675659691488], [-36.59999999999997]]"
4564,pt_no4564,"[[-18.31081061246439], [-36.99324340308519], [5.799999999999993]]"
4565,pt_no4565,"[[11.68918938753561], [10.22897881913687], [-15.00000000000001]]"
4566,pt_no4566,"[[-33.31081061246428], [48.00675659691488], [-114.8397459621556]]"
4567,pt_no4567,"[[-28.31081061246427], [48.00675659691488], [-123.5]]"
4568,pt_no4568,"[[6.689189387535606], [-41.99324340308489], [26.59999999999999]]"
4569,pt_no4569,"[[-8.310810612464394], [48.00675659691488], [4.999999999999995]]"
4570,pt_no4570,"[[11.68918938753561], [-8.659910069751845], [25.79999999999999]]"
4571,pt_no4571,"[[-53.31081061246439], [48.00675659691489], [-25.79999999999996]]"
4572,pt_no4572,"[[-3.310810612464394], [-28.33298936524103], [-15.79999999999995]]"
4573,pt_no4573,"[[22.51638498849073], [48.00675659691488], [-0.766876080475404]]"
4574,pt_no4574,"[[1.689189387535606], [-36.99324340308539], [-15.8]]"
4575,pt_no4575,"[[1.689189387535606], [-36.99324340308519], [25.79999999999999]]"
4576,pt_no4576,"[[11.68918938753561], [29.11786770802588], [-15.00000000000001]]"
4577,pt_no4577,"[[-48.31081061246439], [29.11786770802591], [-15.0]]"
4578,pt_no4578,"[[-51.37998392658626], [48.00675659691489], [-51.53431162075388]]"
4579,pt_no4579,"[[-46.98237184609766], [-41.99324340308511], [-58.63020637405978]]"
4580,pt_no4580,"[[11.68918938753561], [-18.10435451419659], [4.999999999999988]]"
4581,pt_no4581,"[[11.68918938753561], [-22.8265767364189], [-3.179128813519744]]"
4582,pt_no4582,"[[51.68918938753572], [-11.7769108156784], [48.02832407854824]]"
4583,pt_no4583,"[[-73.19023157650795], [22.33312083557454], [64.58771831199542]]"
4584,pt_no4584,"[[-35.68118068249122], [0.5835434158166406], [38.74357979454366]]"
4585,pt_no4585,"[[-58.09949026507561], [12.47243060351538], [-76.99868215624151]]"
4586,pt_no4586,"[[-63.4034296114894], [-41.99324340308511], [24.66097683374202]]"
4587,pt_no4587,"[[28.50995911297636], [-41.99324340308512], [-4.114876765363673]]"
4588,pt_no4588,"[[13.9994166558478], [-4.21109529189148], [-76.1975926035877]]"
4589,pt_no4589,"[[-53.31081061246439], [-11.99324340308529], [-35.79999999999998]]"
4590,pt_no4590,"[[-53.31081061246439], [28.00675659691477], [4.999999999999998]]"
4591,pt_no4591,"[[26.19910184614334], [-3.163490616322304], [-73.75380120425446]]"
4592,pt_no4592,"[[37.67410670055219], [-41.99324340308513], [17.55147412690769]]"
4593,pt_no4593,"[[51.68918938753572], [17.87801937230373], [48.01903465704218]]"
4594,pt_no4594,"[[-63.40342961148936], [48.00675659691489], [24.66097683374185]]"
4595,pt_no4595,"[[11.68918938753561], [0.7845343746926119], [25.79999999999999]]"
4596,pt_no4596,"[[-57.64093763138659], [-41.99324340308511], [26.20000000000007]]"
4597,pt_no4597,"[[-61.39147191628999], [-41.99324340308511], [3.015456547053113]]"
4598,pt_no4598,"[[-22.73259569425719], [39.68033509774688], [-14.99999999999993]]"
4599,pt_no4599,"[[-28.31081061246431], [8.006756596914883], [113.5]]"
4600,pt_no4600,"[[-43.3108106124644], [48.00675659691489], [-36.59999999999995]]"
4601,pt_no4601,"[[-8.310810612464302], [-41.9932434030851], [113.5]]"
4602,pt_no4602,"[[-8.310810612464303], [-31.9932434030851], [113.5]]"
4603,pt_no4603,"[[11.68918938753561], [38.56231215247038], [-15.00000000000001]]"
4604,pt_no4604,"[[-48.31081061246439], [38.5623121524704], [-15.0]]"
4605,pt_no4605,"[[-8.310810612464314], [8.00675659691489], [113.5]]"
4606,pt_no4606,"[[-8.310810612464323], [38.00675659691488], [113.5]]"
4607,pt_no4607,"[[-8.31081061246432], [28.00675659691488], [113.5]]"
4608,pt_no4608,"[[-28.31081061246432], [48.00675659691488], [113.5]]"
4609,pt_no4609,"[[-8.310810612464307], [-21.99324340308511], [113.5]]"
4610,pt_no4610,"[[-8.310810612464309], [-11.99324340308511], [113.5]]"
4611,pt_no4611,"[[-48.31081061246439], [-27.54879895864108], [-15.0]]"
4612,pt_no4612,"[[-8.310810612464318], [18.00675659691488], [113.5]]"
4613,pt_no4613,"[[-38.31081061246439], [48.00675659691489], [-35.79999999999995]]"
4614,pt_no4614,"[[-48.31081061246439], [48.0067565969149], [-35.79999999999997]]"
4615,pt_no4615,"[[-48.31081061246439], [48.0067565969149], [25.8]]"
4616,pt_no4616,"[[11.68918938753561], [-36.99324340308519], [25.79999999999999]]"
4617,pt_no4617,"[[11.68918938753561], [-36.99324340308539], [-15.8]]"
4618,pt_no4618,"[[-48.31081061246439], [-36.99324340308559], [-15.0]]"
4619,pt_no4619,"[[11.68918938753561], [48.00675659691488], [-15.00000000000001]]"
4620,pt_no4620,"[[-28.31081061246431], [-21.9932434030851], [113.5]]"
4621,pt_no4621,"[[11.68918938753561], [48.00675659691488], [-15.79999999999997]]"
4622,pt_no4622,"[[11.68918938753561], [48.00675659691488], [25.79999999999999]]"
4623,pt_no4623,"[[-8.310810612464312], [-1.99324340308511], [113.5]]"
4624,pt_no4624,"[[-28.3108106124643], [-31.9932434030851], [113.5]]"
4625,pt_no4625,"[[11.68918938753571], [-41.99324340308512], [113.5]]"
4626,pt_no4626,"[[11.68918938753561], [29.11786770802597], [25.79999999999999]]"
4627,pt_no4627,"[[-28.31081061246432], [18.00675659691488], [113.5]]"
4628,pt_no4628,"[[-8.310810612464323], [48.00675659691488], [113.5]]"
4629,pt_no4629,"[[-28.3108106124643], [-41.9932434030851], [113.5]]"
4630,pt_no4630,"[[-35.13124407597128], [14.64535306733897], [25.8]]"
4631,pt_no4631,"[[22.90868091598604], [-26.61351614871607], [-108.0666026251909]]"
4632,pt_no4632,"[[36.24031469815051], [-25.98905208309967], [-68.86329035384013]]"
4633,pt_no4633,"[[-72.00112686370765], [31.65179722748924], [-64.99115008342861]]"
4634,pt_no4634,"[[-46.85216805372436], [0.5927501714616152], [40.05689071411689]]"
4635,pt_no4635,"[[37.36641169364803], [48.00675659691487], [64.1325544468421]]"
4636,pt_no4636,"[[12.09138841423083], [-41.99324340308512], [48.37677966191824]]"
4637,pt_no4637,"[[-72.2929443921636], [-6.872768169177821], [59.59167168044878]]"
4638,pt_no4638,"[[-13.20488590581387], [-29.24411161739964], [26.59999999999999]]"
4639,pt_no4639,"[[-35.2003806829193], [48.00675659691488], [-101.7576783187562]]"
4640,pt_no4640,"[[-37.49072611235952], [48.00675659691489], [-59.72862024678037]]"
4641,pt_no4641,"[[-49.44646342074931], [-41.99324340308511], [-68.27604628595827]]"
4642,pt_no4642,"[[-28.3108106124644], [48.00675659691488], [-108.2259671734582]]"
4643,pt_no4643,"[[-45.00954042324244], [-6.993243403085486], [-123.5]]"
4644,pt_no4644,"[[-38.31513935593857], [48.00675659691489], [-108.8850714607028]]"
4645,pt_no4645,"[[-7.949391546690135], [-41.99324340308512], [76.40071276594954]]"
4646,pt_no4646,"[[-54.99620106549727], [-41.99324340308511], [80.271935052603]]"
4647,pt_no4647,"[[3.420190107233879], [6.123933507450126], [26.59999999999999]]"
4648,pt_no4648,"[[-13.15830289682407], [16.11088678904687], [26.59999999999999]]"
4649,pt_no4649,"[[-88.31081061246428], [8.002466806595429], [-92.31843292790376]]"
4650,pt_no4650,"[[-66.16334854948192], [-41.99324340308511], [19.10052792964073]]"
4651,pt_no4651,"[[-10.52977352062275], [-41.99324340308512], [99.52753377669859]]"
4652,pt_no4652,"[[-7.333074347521164], [-13.31896123891266], [26.59999999999999]]"
4653,pt_no4653,"[[-10.52977352062496], [48.00675659691488], [99.52753377669823]]"
4654,pt_no4654,"[[-11.29015921775584], [5.708266921416678], [-68.96205782726827]]"
4655,pt_no4655,"[[-64.75053867627386], [-41.99324340308511], [5.925649908876277]]"
4656,pt_no4656,"[[35.88462094211377], [-11.55632433589752], [97.70094889202652]]"
4657,pt_no4657,"[[14.98077747264397], [13.29009256829144], [96.71064325326422]]"
4658,pt_no4658,"[[-66.37764697194933], [0.8544148043976976], [-54.54165353302731]]"
4659,pt_no4659,"[[-29.03723657322049], [20.12654382384605], [-15.79999999999993]]"
4660,pt_no4660,"[[37.44801092126058], [-10.1845547656515], [-51.03410679912203]]"
